timeStamp,elapsed,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
946681359506,508,200,,Thread-Gruppe 1-14,text,true,,10461,448,15,15,null,78,0,16
946681359506,78,302,,Thread-Gruppe 1-14,,true,,669,294,15,15,null,78,0,16
946681359585,429,200,,Thread-Gruppe 1-14,text,true,,9792,154,15,15,null,429,0,0
946681359470,544,200,,Thread-Gruppe 1-4,text,true,,10461,448,15,15,null,185,0,0
946681359470,185,302,,Thread-Gruppe 1-4,,true,,669,294,15,15,null,185,0,0
946681359655,359,200,,Thread-Gruppe 1-4,text,true,,9792,154,15,15,null,359,0,0
946681359797,221,200,,Thread-Gruppe 1-6,text,true,,9118,150,15,15,null,221,0,0
946681359253,793,200,,Thread-Gruppe 1-9,text,true,,97994,176,15,15,null,625,0,11
946681358983,1115,200,,Thread-Gruppe 1-1,text,true,,102116,164,15,15,null,1033,0,0
946681359762,403,200,,Thread-Gruppe 1-15,text,true,,9921,429,15,15,null,252,0,0
946681359762,252,302,,Thread-Gruppe 1-15,,true,,803,279,15,15,null,252,0,0
946681360015,150,200,,Thread-Gruppe 1-15,text,true,,9118,150,15,15,null,150,0,0
946681360068,321,200,,Thread-Gruppe 1-7,text,true,,9118,150,15,15,null,321,0,0
946681359989,449,200,,Thread-Gruppe 1-12,text,true,,10250,402,15,15,null,74,0,0
946681359989,74,302,,Thread-Gruppe 1-12,,true,,1132,252,15,15,null,74,0,0
946681360063,375,200,,Thread-Gruppe 1-12,text,true,,9118,150,15,15,null,375,0,0
946681359787,676,200,,Thread-Gruppe 1-13,text,true,,123956,176,15,15,null,495,0,0
946681359784,679,200,,Thread-Gruppe 1-2,text,true,,151559,176,15,15,null,498,0,0
946681360012,577,200,,Thread-Gruppe 1-11,text,true,,10250,402,15,15,null,154,0,0
946681360012,154,302,,Thread-Gruppe 1-11,,true,,1132,252,15,15,null,154,0,0
946681360166,423,200,,Thread-Gruppe 1-11,text,true,,9118,150,15,15,null,423,0,0
946681360098,607,200,,Thread-Gruppe 1-1,text,true,,9792,263,15,15,null,606,0,7
946681359966,761,200,,Thread-Gruppe 1-5,text,true,,123956,176,15,15,null,497,0,0
946681360106,624,200,,Thread-Gruppe 1-14,text,true,,10250,402,15,15,null,178,0,0
946681360106,178,302,,Thread-Gruppe 1-14,,true,,1132,252,15,15,null,178,0,0
946681360284,446,200,,Thread-Gruppe 1-14,text,true,,9118,150,15,15,null,446,0,0
946681360070,723,200,,Thread-Gruppe 1-4,text,true,,10250,402,15,15,null,317,0,19
946681360070,317,302,,Thread-Gruppe 1-4,,true,,1132,252,15,15,null,317,0,19
946681360387,406,200,,Thread-Gruppe 1-4,text,true,,9118,150,15,15,null,406,0,0
946681360611,182,200,,Thread-Gruppe 1-11,text,true,,9118,150,15,15,null,181,0,0
946681359655,1151,200,,Thread-Gruppe 1-3,text,true,,99649,164,15,15,null,1053,0,14
946681360261,588,200,,Thread-Gruppe 1-10,text,true,,9922,429,15,15,null,316,0,31
946681360261,316,302,,Thread-Gruppe 1-10,,true,,804,279,15,15,null,316,0,31
946681360577,272,200,,Thread-Gruppe 1-10,text,true,,9118,150,15,15,null,217,0,0
946681360589,367,200,,Thread-Gruppe 1-12,text,true,,9118,150,15,15,null,367,0,0
946681360730,226,200,,Thread-Gruppe 1-14,text,true,,9118,150,15,15,null,226,0,0
946681360397,748,200,,Thread-Gruppe 1-6,text,true,,9921,428,15,15,null,385,0,0
946681360397,385,302,,Thread-Gruppe 1-6,,true,,803,278,15,15,null,385,0,0
946681360782,363,200,,Thread-Gruppe 1-6,text,true,,9118,150,15,15,null,363,0,0
946681360834,316,200,,Thread-Gruppe 1-3,text,true,,9792,263,15,15,null,313,0,0
946681360793,357,200,,Thread-Gruppe 1-4,text,true,,9118,150,15,15,null,357,0,0
946681360363,789,200,,Thread-Gruppe 1-15,text,true,,123956,176,15,15,null,706,0,0
946681360706,476,200,,Thread-Gruppe 1-1,text,true,,10461,448,15,15,null,157,0,0
946681360706,157,302,,Thread-Gruppe 1-1,,true,,669,294,15,15,null,157,0,0
946681360863,319,200,,Thread-Gruppe 1-1,text,true,,9792,154,15,15,null,319,0,0
946681360668,538,200,,Thread-Gruppe 1-7,text,true,,9921,428,15,15,null,288,0,0
946681360668,288,302,,Thread-Gruppe 1-7,,true,,803,278,15,15,null,288,0,0
946681360956,250,200,,Thread-Gruppe 1-7,text,true,,9118,150,15,15,null,226,0,0
946681360046,1208,200,,Thread-Gruppe 1-9,text,true,,100663,162,15,15,null,1160,0,0
946681360861,474,200,,Thread-Gruppe 1-10,text,true,,112658,176,15,15,null,353,0,0
946681360464,1437,200,,Thread-Gruppe 1-13,text,true,,120871,164,15,15,null,1368,0,0
946681360464,1437,200,,Thread-Gruppe 1-2,text,true,,148787,164,15,15,null,1367,0,0
946681361254,677,200,,Thread-Gruppe 1-9,text,true,,9792,261,15,15,null,647,0,0
946681361152,975,200,,Thread-Gruppe 1-15,text,true,,120910,164,15,15,null,923,0,0
946681361460,705,200,,Thread-Gruppe 1-10,text,true,,107347,164,15,15,null,669,0,0
946681360066,2101,200,,Thread-Gruppe 1-8,text,true,,100663,162,15,15,null,1216,0,23
946681360728,1449,200,,Thread-Gruppe 1-5,text,true,,119987,164,15,15,null,1207,0,0
946681361188,1011,200,,Thread-Gruppe 1-12,text,true,,9921,429,15,15,null,643,0,0
946681361188,643,302,,Thread-Gruppe 1-12,,true,,803,279,15,15,null,643,0,0
946681361831,368,200,,Thread-Gruppe 1-12,text,true,,9118,150,15,15,null,368,0,0
946681361145,1056,200,,Thread-Gruppe 1-6,text,true,,151559,176,15,15,null,894,0,0
946681361268,946,200,,Thread-Gruppe 1-7,text,true,,123956,176,15,15,null,663,0,0
946681361222,1018,200,,Thread-Gruppe 1-11,text,true,,9921,429,15,15,null,615,0,0
946681361222,615,302,,Thread-Gruppe 1-11,,true,,803,279,15,15,null,615,0,0
946681361837,403,200,,Thread-Gruppe 1-11,text,true,,9118,150,15,15,null,403,0,0
946681361306,934,200,,Thread-Gruppe 1-1,text,true,,10250,402,15,15,null,551,0,0
946681361306,551,302,,Thread-Gruppe 1-1,,true,,1132,252,15,15,null,551,0,0
946681361857,383,200,,Thread-Gruppe 1-1,text,true,,9118,150,15,15,null,383,0,0
946681361382,880,200,,Thread-Gruppe 1-4,text,true,,9921,428,15,15,null,667,0,0
946681361382,667,302,,Thread-Gruppe 1-4,,true,,803,278,15,15,null,667,0,0
946681362049,213,200,,Thread-Gruppe 1-4,text,true,,9118,150,15,15,null,213,0,0
946681361329,1035,200,,Thread-Gruppe 1-14,text,true,,9921,429,15,15,null,602,0,0
946681361329,602,302,,Thread-Gruppe 1-14,,true,,803,279,15,15,null,602,0,0
946681361931,433,200,,Thread-Gruppe 1-14,text,true,,9118,150,15,15,null,433,0,0
946681361901,470,200,,Thread-Gruppe 1-13,text,true,,9792,263,15,15,null,468,0,0
946681362241,220,200,,Thread-Gruppe 1-1,text,true,,9118,150,15,15,null,220,0,0
946681361931,532,200,,Thread-Gruppe 1-9,text,true,,10461,446,15,15,null,268,0,0
946681361931,268,302,,Thread-Gruppe 1-9,,true,,669,292,15,15,null,268,0,0
946681362199,264,200,,Thread-Gruppe 1-9,text,true,,9792,154,15,15,null,264,0,0
946681361901,564,200,,Thread-Gruppe 1-2,text,true,,9792,263,15,15,null,562,0,0
946681361434,1085,200,,Thread-Gruppe 1-3,text,true,,10461,448,15,15,null,497,0,0
946681361434,497,302,,Thread-Gruppe 1-3,,true,,669,294,15,15,null,497,0,0
946681361931,588,200,,Thread-Gruppe 1-3,text,true,,9792,154,15,15,null,588,0,0
946681362127,441,200,,Thread-Gruppe 1-15,text,true,,9792,263,15,15,null,441,0,0
946681362165,403,200,,Thread-Gruppe 1-10,text,true,,9792,263,15,15,null,312,0,0
946681362167,454,200,,Thread-Gruppe 1-8,text,true,,9792,261,15,15,null,454,0,0
946681362199,442,200,,Thread-Gruppe 1-12,text,true,,123956,176,15,15,null,277,0,0
946681362177,466,200,,Thread-Gruppe 1-5,text,true,,9792,263,15,15,null,466,0,0
946681362262,401,200,,Thread-Gruppe 1-4,text,true,,97994,176,15,15,null,359,0,0
946681362240,464,200,,Thread-Gruppe 1-11,text,true,,97994,176,15,15,null,403,0,0
946681362501,301,200,,Thread-Gruppe 1-13,text,true,,10461,448,15,15,null,120,0,0
946681362501,120,302,,Thread-Gruppe 1-13,,true,,669,294,15,15,null,120,0,0
946681362621,181,200,,Thread-Gruppe 1-13,text,true,,9792,154,15,15,null,181,0,0
946681362531,273,200,,Thread-Gruppe 1-9,text,true,,10250,402,15,15,null,112,0,0
946681362531,112,302,,Thread-Gruppe 1-9,,true,,1132,252,15,15,null,112,0,0
946681362643,161,200,,Thread-Gruppe 1-9,text,true,,9118,150,15,15,null,161,0,0
946681362364,461,200,,Thread-Gruppe 1-14,text,true,,123956,176,15,15,null,409,0,0
946681362519,342,200,,Thread-Gruppe 1-3,text,true,,10250,402,15,15,null,122,0,0
946681362519,122,302,,Thread-Gruppe 1-3,,true,,1132,252,15,15,null,122,0,0
946681362641,220,200,,Thread-Gruppe 1-3,text,true,,9118,150,15,15,null,220,0,0
946681362500,361,200,,Thread-Gruppe 1-2,text,true,,10461,448,15,15,null,121,0,0
946681362500,121,302,,Thread-Gruppe 1-2,,true,,669,294,15,15,null,121,0,0
946681362621,240,200,,Thread-Gruppe 1-2,text,true,,9792,154,15,15,null,240,0,0
946681362201,715,200,,Thread-Gruppe 1-6,text,true,,149911,164,15,15,null,680,0,0
946681362214,715,200,,Thread-Gruppe 1-7,text,true,,120914,164,15,15,null,647,0,0
946681362727,232,200,,Thread-Gruppe 1-15,text,true,,10461,448,15,15,null,46,0,0
946681362727,46,302,,Thread-Gruppe 1-15,,true,,669,294,15,15,null,46,0,0
946681362773,186,200,,Thread-Gruppe 1-15,text,true,,9792,154,15,15,null,186,0,0
946681362841,222,200,,Thread-Gruppe 1-1,text,true,,9920,428,15,15,null,75,0,0
946681362841,75,302,,Thread-Gruppe 1-1,,true,,802,278,15,15,null,75,0,0
946681362916,147,200,,Thread-Gruppe 1-1,text,true,,9118,150,15,15,null,147,0,0
946681362777,499,200,,Thread-Gruppe 1-5,text,true,,10461,448,15,15,null,84,0,0
946681362777,84,302,,Thread-Gruppe 1-5,,true,,669,294,15,15,null,84,0,0
946681362861,415,200,,Thread-Gruppe 1-5,text,true,,9792,154,15,15,null,415,0,0
946681362916,360,200,,Thread-Gruppe 1-6,text,true,,9792,263,15,15,null,360,0,0
946681362930,346,200,,Thread-Gruppe 1-7,text,true,,9792,263,15,15,null,346,0,0
946681362799,494,200,,Thread-Gruppe 1-12,text,true,,119822,164,15,15,null,477,0,0
946681363131,232,200,,Thread-Gruppe 1-9,text,true,,9118,150,15,15,null,232,0,0
946681362768,596,200,,Thread-Gruppe 1-8,text,true,,10461,446,15,15,null,93,0,0
946681363120,244,200,,Thread-Gruppe 1-3,text,true,,9118,150,15,15,null,244,0,0
946681362768,93,302,,Thread-Gruppe 1-8,,true,,669,292,15,15,null,93,0,0
946681362861,503,200,,Thread-Gruppe 1-8,text,true,,9792,154,15,15,null,503,0,0
946681363101,268,200,,Thread-Gruppe 1-13,text,true,,10250,402,15,15,null,175,0,0
946681363101,175,302,,Thread-Gruppe 1-13,,true,,1132,252,15,15,null,175,0,0
946681363276,93,200,,Thread-Gruppe 1-13,text,true,,9118,150,15,15,null,93,0,0
946681362766,802,200,,Thread-Gruppe 1-10,text,true,,10461,448,15,15,null,95,0,0
946681362766,95,302,,Thread-Gruppe 1-10,,true,,669,294,15,15,null,95,0,0
946681362861,707,200,,Thread-Gruppe 1-10,text,true,,9792,154,15,15,null,603,0,0
946681362861,726,200,,Thread-Gruppe 1-4,text,true,,98898,163,15,15,null,603,0,0
946681363101,486,200,,Thread-Gruppe 1-2,text,true,,10250,402,15,15,null,262,0,0
946681363101,262,302,,Thread-Gruppe 1-2,,true,,1132,252,15,15,null,262,0,0
946681363363,224,200,,Thread-Gruppe 1-2,text,true,,9118,150,15,15,null,221,0,0
946681362839,786,200,,Thread-Gruppe 1-11,text,true,,101679,163,15,15,null,741,0,0
946681363327,332,200,,Thread-Gruppe 1-15,text,true,,10250,402,15,15,null,37,0,0
946681363327,37,302,,Thread-Gruppe 1-15,,true,,1132,252,15,15,null,37,0,0
946681363364,295,200,,Thread-Gruppe 1-15,text,true,,9118,150,15,15,null,287,0,0
946681363368,338,200,,Thread-Gruppe 1-8,text,true,,10250,402,15,15,null,96,0,0
946681363368,96,302,,Thread-Gruppe 1-8,,true,,1132,252,15,15,null,96,0,0
946681363464,242,200,,Thread-Gruppe 1-8,text,true,,9118,150,15,15,null,242,0,0
946681363399,387,200,,Thread-Gruppe 1-12,text,true,,9792,263,15,15,null,387,0,0
946681362961,848,200,,Thread-Gruppe 1-14,text,true,,119050,164,15,15,null,808,0,0
946681363377,434,200,,Thread-Gruppe 1-5,text,true,,10250,402,15,15,null,207,0,0
946681363377,207,302,,Thread-Gruppe 1-5,,true,,1132,252,15,15,null,207,0,0
946681363585,226,200,,Thread-Gruppe 1-5,text,true,,9118,150,15,15,null,226,0,0
946681363625,240,200,,Thread-Gruppe 1-11,text,true,,9792,262,15,15,null,240,0,0
946681363700,169,200,,Thread-Gruppe 1-2,text,true,,9118,150,15,15,null,169,0,0
946681363700,169,200,,Thread-Gruppe 1-13,text,true,,9118,150,15,15,null,169,0,0
946681363587,287,200,,Thread-Gruppe 1-4,text,true,,9792,262,15,15,null,287,0,0
946681363568,310,200,,Thread-Gruppe 1-10,text,true,,10250,402,15,15,null,138,0,0
946681363568,138,302,,Thread-Gruppe 1-10,,true,,1132,252,15,15,null,138,0,0
946681363706,172,200,,Thread-Gruppe 1-10,text,true,,9118,150,15,15,null,172,0,0
946681363530,348,200,,Thread-Gruppe 1-7,text,true,,10461,448,15,15,null,121,0,0
946681363530,121,302,,Thread-Gruppe 1-7,,true,,669,294,15,15,null,121,0,0
946681363651,227,200,,Thread-Gruppe 1-7,text,true,,9792,154,15,15,null,227,0,0
946681363440,488,200,,Thread-Gruppe 1-1,text,true,,97994,176,15,15,null,425,0,0
946681363809,247,200,,Thread-Gruppe 1-14,text,true,,9792,263,15,15,null,247,0,0
946681363730,328,200,,Thread-Gruppe 1-9,text,true,,9920,428,15,15,null,144,0,0
946681363730,144,302,,Thread-Gruppe 1-9,,true,,802,278,15,15,null,144,0,0
946681363874,184,200,,Thread-Gruppe 1-9,text,true,,9118,150,15,15,null,184,0,0
946681363719,341,200,,Thread-Gruppe 1-3,text,true,,9920,428,15,15,null,137,0,0
946681363719,137,302,,Thread-Gruppe 1-3,,true,,802,278,15,15,null,137,0,0
946681363856,204,200,,Thread-Gruppe 1-3,text,true,,9118,150,15,15,null,204,0,0
946681363926,134,200,,Thread-Gruppe 1-15,text,true,,9118,150,15,15,null,134,0,0
946681363976,94,200,,Thread-Gruppe 1-5,text,true,,9118,150,15,15,null,94,0,0
946681363517,655,200,,Thread-Gruppe 1-6,text,true,,10461,448,15,15,null,61,0,0
946681363517,61,302,,Thread-Gruppe 1-6,,true,,669,294,15,15,null,61,0,0
946681363578,594,200,,Thread-Gruppe 1-6,text,true,,9792,154,15,15,null,585,0,0
946681363968,204,200,,Thread-Gruppe 1-8,text,true,,9118,150,15,15,null,195,0,0
946681363998,261,200,,Thread-Gruppe 1-12,text,true,,10461,448,15,15,null,60,0,0
946681363998,60,302,,Thread-Gruppe 1-12,,true,,669,294,15,15,null,60,0,0
946681364058,201,200,,Thread-Gruppe 1-12,text,true,,9792,154,15,15,null,201,0,0
946681364129,131,200,,Thread-Gruppe 1-7,text,true,,10250,402,15,15,null,34,0,0
946681364129,34,302,,Thread-Gruppe 1-7,,true,,1132,252,15,15,null,34,0,0
946681364163,97,200,,Thread-Gruppe 1-7,text,true,,9118,150,15,15,null,97,0,0
946681364168,92,200,,Thread-Gruppe 1-10,text,true,,9118,150,15,15,null,91,0,0
946681364040,442,200,,Thread-Gruppe 1-1,text,true,,104279,163,15,15,null,322,0,0
946681364226,333,200,,Thread-Gruppe 1-11,text,true,,10461,447,15,15,null,33,0,0
946681364226,33,302,,Thread-Gruppe 1-11,,true,,669,293,15,15,null,33,0,0
946681364259,300,200,,Thread-Gruppe 1-11,text,true,,9792,154,15,15,null,300,0,0
946681364172,393,200,,Thread-Gruppe 1-6,text,true,,10250,402,15,15,null,86,0,0
946681364172,86,302,,Thread-Gruppe 1-6,,true,,1132,252,15,15,null,86,0,0
946681364258,307,200,,Thread-Gruppe 1-6,text,true,,9118,150,15,15,null,307,0,0
946681364187,380,200,,Thread-Gruppe 1-4,text,true,,10461,447,15,15,null,72,0,0
946681364187,72,302,,Thread-Gruppe 1-4,,true,,669,293,15,15,null,72,0,0
946681364259,308,200,,Thread-Gruppe 1-4,text,true,,9792,154,15,15,null,308,0,0
946681364319,374,200,,Thread-Gruppe 1-3,text,true,,97994,176,15,15,null,246,0,0
946681364330,415,200,,Thread-Gruppe 1-9,text,true,,97994,176,15,15,null,344,0,0
946681364576,399,200,,Thread-Gruppe 1-5,text,true,,9921,428,15,15,null,180,0,0
946681364576,180,302,,Thread-Gruppe 1-5,,true,,803,278,15,15,null,180,0,0
946681364756,219,200,,Thread-Gruppe 1-5,text,true,,9118,150,15,15,null,219,0,0
946681364300,782,200,,Thread-Gruppe 1-13,text,true,,9922,429,15,15,null,258,0,0
946681364300,258,302,,Thread-Gruppe 1-13,,true,,804,279,15,15,null,258,0,0
946681364559,523,200,,Thread-Gruppe 1-13,text,true,,9118,150,15,15,null,409,0,0
946681364300,782,200,,Thread-Gruppe 1-2,text,true,,9920,428,15,15,null,163,0,0
946681364300,163,302,,Thread-Gruppe 1-2,,true,,802,278,15,15,null,163,0,0
946681364463,619,200,,Thread-Gruppe 1-2,text,true,,9118,150,15,15,null,619,0,0
946681364729,355,200,,Thread-Gruppe 1-7,text,true,,9118,150,15,15,null,355,0,0
946681364409,677,200,,Thread-Gruppe 1-14,text,true,,10461,448,15,15,null,54,0,0
946681364409,54,302,,Thread-Gruppe 1-14,,true,,669,294,15,15,null,54,0,0
946681364463,623,200,,Thread-Gruppe 1-14,text,true,,9792,154,15,15,null,621,0,0
946681364527,623,200,,Thread-Gruppe 1-15,text,true,,9921,429,15,15,null,229,0,0
946681364527,229,302,,Thread-Gruppe 1-15,,true,,803,279,15,15,null,229,0,0
946681364756,394,200,,Thread-Gruppe 1-15,text,true,,9118,150,15,15,null,394,0,0
946681364787,364,200,,Thread-Gruppe 1-4,text,true,,10250,402,15,15,null,181,0,0
946681364787,181,302,,Thread-Gruppe 1-4,,true,,1132,252,15,15,null,181,0,0
946681364968,183,200,,Thread-Gruppe 1-4,text,true,,9118,150,15,15,null,183,0,0
946681364773,387,200,,Thread-Gruppe 1-6,text,true,,9118,150,15,15,null,387,0,0
946681364567,595,200,,Thread-Gruppe 1-8,text,true,,9922,428,15,15,null,289,0,0
946681364567,289,302,,Thread-Gruppe 1-8,,true,,804,278,15,15,null,289,0,0
946681364856,306,200,,Thread-Gruppe 1-8,text,true,,9118,150,15,15,null,306,0,0
946681364640,524,200,,Thread-Gruppe 1-1,text,true,,9792,262,15,15,null,522,0,0
946681364598,566,200,,Thread-Gruppe 1-12,text,true,,10250,402,15,15,null,158,0,0
946681364598,158,302,,Thread-Gruppe 1-12,,true,,1132,252,15,15,null,158,0,0
946681364756,408,200,,Thread-Gruppe 1-12,text,true,,9118,150,15,15,null,408,0,0
946681364826,340,200,,Thread-Gruppe 1-11,text,true,,10250,402,15,15,null,260,0,0
946681364826,260,302,,Thread-Gruppe 1-11,,true,,1132,252,15,15,null,260,0,0
946681365086,80,200,,Thread-Gruppe 1-11,text,true,,9118,150,15,15,null,80,0,0
946681364768,486,200,,Thread-Gruppe 1-10,text,true,,9921,429,15,15,null,200,0,0
946681364768,200,302,,Thread-Gruppe 1-10,,true,,803,279,15,15,null,200,0,0
946681364968,286,200,,Thread-Gruppe 1-10,text,true,,9118,150,15,15,null,286,0,0
946681365199,160,200,,Thread-Gruppe 1-12,text,true,,9118,150,15,15,null,152,0,0
946681365086,376,200,,Thread-Gruppe 1-14,text,true,,10250,402,15,15,null,78,0,0
946681365086,78,302,,Thread-Gruppe 1-14,,true,,1132,252,15,15,null,78,0,0
946681365164,298,200,,Thread-Gruppe 1-14,text,true,,9118,150,15,15,null,298,0,0
946681365082,380,200,,Thread-Gruppe 1-13,text,true,,112658,176,15,15,null,278,0,0
946681365425,39,200,,Thread-Gruppe 1-11,text,true,,9118,150,15,15,null,39,0,0
946681365167,444,200,,Thread-Gruppe 1-8,text,true,,123956,176,15,15,null,400,0,0
946681365387,299,200,,Thread-Gruppe 1-4,text,true,,9118,150,15,15,null,298,0,0
946681365330,358,200,,Thread-Gruppe 1-7,text,true,,9920,428,15,15,null,57,0,0
946681365330,57,302,,Thread-Gruppe 1-7,,true,,802,278,15,15,null,57,0,0
946681365387,301,200,,Thread-Gruppe 1-7,text,true,,9118,150,15,15,null,301,0,0
946681365239,451,200,,Thread-Gruppe 1-1,text,true,,10461,447,15,15,null,121,0,0
946681365239,121,302,,Thread-Gruppe 1-1,,true,,669,293,15,15,null,121,0,0
946681365360,330,200,,Thread-Gruppe 1-1,text,true,,9792,154,15,15,null,330,0,0
946681365177,513,200,,Thread-Gruppe 1-5,text,true,,112658,176,15,15,null,395,0,0
946681365082,715,200,,Thread-Gruppe 1-2,text,true,,151559,176,15,15,null,592,0,0
946681365150,666,200,,Thread-Gruppe 1-15,text,true,,112658,176,15,15,null,612,0,0
946681365367,548,200,,Thread-Gruppe 1-10,text,true,,123956,176,15,15,null,513,0,0
946681364920,1022,200,,Thread-Gruppe 1-3,text,true,,101637,163,15,15,null,954,0,0
946681365372,592,200,,Thread-Gruppe 1-6,text,true,,9922,428,15,15,null,306,0,0
946681365372,306,302,,Thread-Gruppe 1-6,,true,,804,278,15,15,null,306,0,0
946681365678,286,200,,Thread-Gruppe 1-6,text,true,,9118,150,15,15,null,286,0,0
946681365686,280,200,,Thread-Gruppe 1-14,text,true,,9118,150,15,15,null,280,0,0
946681364930,1084,200,,Thread-Gruppe 1-9,text,true,,101834,163,15,15,null,948,0,0
946681365930,391,200,,Thread-Gruppe 1-7,text,true,,123956,176,15,15,null,332,0,0
946681365942,420,200,,Thread-Gruppe 1-3,text,true,,9792,262,15,15,null,416,0,0
946681366014,350,200,,Thread-Gruppe 1-9,text,true,,9792,262,15,15,null,350,0,0
946681365798,567,200,,Thread-Gruppe 1-12,text,true,,9922,429,15,15,null,164,0,0
946681365798,164,302,,Thread-Gruppe 1-12,,true,,804,279,15,15,null,164,0,0
946681365962,403,200,,Thread-Gruppe 1-12,text,true,,9118,150,15,15,null,400,0,0
946681365840,525,200,,Thread-Gruppe 1-1,text,true,,10250,402,15,15,null,124,0,0
946681365840,124,302,,Thread-Gruppe 1-1,,true,,1132,252,15,15,null,124,0,0
946681365964,401,200,,Thread-Gruppe 1-1,text,true,,9118,150,15,15,null,401,0,0
946681366026,341,200,,Thread-Gruppe 1-11,text,true,,9921,429,15,15,null,134,0,0
946681366026,134,302,,Thread-Gruppe 1-11,,true,,803,279,15,15,null,134,0,0
946681366160,207,200,,Thread-Gruppe 1-11,text,true,,9118,150,15,15,null,207,0,0
946681365681,825,200,,Thread-Gruppe 1-13,text,true,,107732,164,15,15,null,778,0,0
946681365972,578,200,,Thread-Gruppe 1-6,text,true,,151559,176,15,15,null,527,0,0
946681365987,591,200,,Thread-Gruppe 1-4,text,true,,9922,428,15,15,null,275,0,0
946681365987,275,302,,Thread-Gruppe 1-4,,true,,804,278,15,15,null,275,0,0
946681366262,316,200,,Thread-Gruppe 1-4,text,true,,9118,150,15,15,null,314,0,0
946681365777,839,200,,Thread-Gruppe 1-5,text,true,,106156,164,15,15,null,801,0,0
946681365768,863,200,,Thread-Gruppe 1-8,text,true,,120914,164,15,15,null,808,0,0
946681366440,226,200,,Thread-Gruppe 1-1,text,true,,9118,150,15,15,null,226,0,0
946681366506,393,200,,Thread-Gruppe 1-13,text,true,,9792,263,15,15,null,393,0,0
946681366295,751,200,,Thread-Gruppe 1-14,text,true,,9921,429,15,15,null,164,0,0
946681366295,164,302,,Thread-Gruppe 1-14,,true,,803,279,15,15,null,164,0,0
946681366459,587,200,,Thread-Gruppe 1-14,text,true,,9118,150,15,15,null,587,0,0
946681365849,1198,200,,Thread-Gruppe 1-15,text,true,,104279,164,15,15,null,1048,0,0
946681366616,457,200,,Thread-Gruppe 1-5,text,true,,9792,263,15,15,null,456,0,0
946681366631,459,200,,Thread-Gruppe 1-8,text,true,,9792,263,15,15,null,459,0,0
946681365797,1294,200,,Thread-Gruppe 1-2,text,true,,146493,164,15,15,null,1096,0,0
946681366614,502,200,,Thread-Gruppe 1-9,text,true,,10461,447,15,15,null,52,0,0
946681366614,52,302,,Thread-Gruppe 1-9,,true,,669,293,15,15,null,52,0,0
946681366666,450,200,,Thread-Gruppe 1-9,text,true,,9792,154,15,15,null,449,0,0
946681366543,623,200,,Thread-Gruppe 1-3,text,true,,10461,447,15,15,null,124,0,0
946681366543,124,302,,Thread-Gruppe 1-3,,true,,669,293,15,15,null,124,0,0
946681366667,499,200,,Thread-Gruppe 1-3,text,true,,9792,154,15,15,null,499,0,0
946681366399,782,200,,Thread-Gruppe 1-12,text,true,,112658,176,15,15,null,673,0,0
946681365968,1222,200,,Thread-Gruppe 1-10,text,true,,119732,164,15,15,null,1147,0,0
946681366586,624,200,,Thread-Gruppe 1-4,text,true,,112658,176,15,15,null,572,0,0
946681366625,614,200,,Thread-Gruppe 1-11,text,true,,97994,176,15,15,null,535,0,0
946681366530,861,200,,Thread-Gruppe 1-7,text,true,,120757,164,15,15,null,740,0,0
946681367041,426,200,,Thread-Gruppe 1-1,text,true,,9921,428,15,15,null,169,0,0
946681367041,169,302,,Thread-Gruppe 1-1,,true,,803,278,15,15,null,169,0,0
946681367210,257,200,,Thread-Gruppe 1-1,text,true,,9118,150,15,15,null,256,0,0
946681366573,900,200,,Thread-Gruppe 1-6,text,true,,150569,164,15,15,null,790,0,0
946681367047,514,200,,Thread-Gruppe 1-15,text,true,,9792,263,15,15,null,514,0,0
946681367191,466,200,,Thread-Gruppe 1-10,text,true,,9792,263,15,15,null,370,0,0
946681367166,505,200,,Thread-Gruppe 1-3,text,true,,10250,402,15,15,null,304,0,0
946681367166,304,302,,Thread-Gruppe 1-3,,true,,1132,252,15,15,null,304,0,0
946681367470,201,200,,Thread-Gruppe 1-3,text,true,,9118,150,15,15,null,188,0,0
946681367217,454,200,,Thread-Gruppe 1-5,text,true,,10461,448,15,15,null,42,0,0
946681367217,42,302,,Thread-Gruppe 1-5,,true,,669,294,15,15,null,42,0,0
946681367259,412,200,,Thread-Gruppe 1-5,text,true,,9792,154,15,15,null,412,0,0
946681367091,582,200,,Thread-Gruppe 1-2,text,true,,9792,263,15,15,null,580,0,0
946681367391,284,200,,Thread-Gruppe 1-7,text,true,,9792,263,15,15,null,284,0,0
946681367106,569,200,,Thread-Gruppe 1-13,text,true,,10461,448,15,15,null,150,0,0
946681367106,150,302,,Thread-Gruppe 1-13,,true,,669,294,15,15,null,150,0,0
946681367256,419,200,,Thread-Gruppe 1-13,text,true,,9792,154,15,15,null,417,0,0
946681367233,446,200,,Thread-Gruppe 1-8,text,true,,10461,448,15,15,null,128,0,0
946681367233,128,302,,Thread-Gruppe 1-8,,true,,669,294,15,15,null,128,0,0
946681367361,318,200,,Thread-Gruppe 1-8,text,true,,9792,154,15,15,null,318,0,0
946681367474,207,200,,Thread-Gruppe 1-6,text,true,,9792,263,15,15,null,207,0,0
