timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
946681200310,391,"Level 2, Run 1Login-0",302,,Thread-Gruppe 1-5,,true,,802,278,22,22,null,391,0,0
946681200701,307,"Level 2, Run 1Login-1",200,,Thread-Gruppe 1-5,text,true,,9118,150,22,22,null,307,0,0
946681200716,494,"Level 2, Run 1Home",200,,Thread-Gruppe 1-17,text,true,,9118,150,22,22,null,494,0,7
946681200506,706,"Level 2, Run 1Login",200,,Thread-Gruppe 1-6,text,true,,9922,428,22,22,null,300,0,0
946681200506,300,"Level 2, Run 1Login-0",302,,Thread-Gruppe 1-6,,true,,804,278,22,22,null,300,0,0
946681200806,406,"Level 2, Run 1Login-1",200,,Thread-Gruppe 1-6,text,true,,9118,150,22,22,null,406,0,0
946681200849,371,"Level 2, Run 1Home",200,,Thread-Gruppe 1-20,text,true,,9118,150,22,22,null,371,0,16
946681200895,516,"Level 2, Run 1Home",200,,Thread-Gruppe 1-21,text,true,,9118,150,22,22,null,510,0,13
946681200804,614,"Level 2, Run 1Home",200,,Thread-Gruppe 1-19,text,true,,9118,150,22,22,null,607,0,18
946681200940,561,"Level 2, Run 1Home",200,,Thread-Gruppe 1-22,text,true,,9118,150,22,22,null,561,0,14
946681200806,797,"Level 2, Run 1Login",200,,Thread-Gruppe 1-8,text,true,,9920,428,22,22,null,493,0,0
946681200806,493,"Level 2, Run 1Login-0",302,,Thread-Gruppe 1-8,,true,,802,278,22,22,null,493,0,0
946681201299,304,"Level 2, Run 1Login-1",200,,Thread-Gruppe 1-8,text,true,,9118,150,22,22,null,304,0,0
946681200806,798,"Level 2, Run 1Login",200,,Thread-Gruppe 1-7,text,true,,9919,428,22,22,null,504,0,0
946681200806,504,"Level 2, Run 1Login-0",302,,Thread-Gruppe 1-7,,true,,801,278,22,22,null,504,0,0
946681201310,294,"Level 2, Run 1Login-1",200,,Thread-Gruppe 1-7,text,true,,9118,150,22,22,null,294,0,0
946681200722,883,"Level 2, Run 1Login",200,,Thread-Gruppe 1-12,text,true,,9921,429,22,22,null,485,0,0
946681200722,485,"Level 2, Run 1Login-0",302,,Thread-Gruppe 1-12,,true,,803,279,22,22,null,485,0,0
946681201207,398,"Level 2, Run 1Login-1",200,,Thread-Gruppe 1-12,text,true,,9118,150,22,22,null,398,0,0
946681200827,897,"Level 2, Run 1Login",200,,Thread-Gruppe 1-11,text,true,,9922,429,22,22,null,584,0,0
946681200827,584,"Level 2, Run 1Login-0",302,,Thread-Gruppe 1-11,,true,,804,279,22,22,null,584,0,0
946681201411,313,"Level 2, Run 1Login-1",200,,Thread-Gruppe 1-11,text,true,,9118,150,22,22,null,313,0,0
946681201008,845,"Level 2, Run 1List Products",200,,Thread-Gruppe 1-9,text,true,,112658,176,22,22,null,800,0,0
946681200704,1156,"Level 2, Run 1List Products",200,,Thread-Gruppe 1-2,text,true,,123956,176,22,22,null,1105,0,0
946681200701,1211,"Level 2, Run 1List Products",200,,Thread-Gruppe 1-1,text,true,,112658,176,22,22,null,1021,0,0
946681200811,1113,"Level 2, Run 1Login",200,,Thread-Gruppe 1-13,text,true,,9921,429,22,22,null,594,0,0
946681200811,594,"Level 2, Run 1Login-0",302,,Thread-Gruppe 1-13,,true,,803,279,22,22,null,594,0,0
946681201405,519,"Level 2, Run 1Login-1",200,,Thread-Gruppe 1-13,text,true,,9118,150,22,22,null,512,0,0
946681200908,1016,"Level 2, Run 1List Products",200,,Thread-Gruppe 1-4,text,true,,123956,176,22,22,null,816,0,0
946681200806,1203,"Level 2, Run 1Login",200,,Thread-Gruppe 1-10,text,true,,9920,429,22,22,null,797,0,0
946681200806,797,"Level 2, Run 1Login-0",302,,Thread-Gruppe 1-10,,true,,802,279,22,22,null,797,0,0
946681201603,406,"Level 2, Run 1Login-1",200,,Thread-Gruppe 1-10,text,true,,9118,150,22,22,null,406,0,0
946681200908,1136,"Level 2, Run 1List Products",200,,Thread-Gruppe 1-3,text,true,,151559,176,22,22,null,1099,0,0
946681201008,1146,"Level 2, Run 1List Products",200,,Thread-Gruppe 1-5,text,true,,105228,176,22,22,null,1107,0,0
946681201411,896,"Level 2, Run 1Login",200,,Thread-Gruppe 1-21,text,true,,9921,429,22,22,null,302,0,0
946681201411,302,"Level 2, Run 1Login-0",302,,Thread-Gruppe 1-21,,true,,803,279,22,22,null,302,0,0
946681201713,594,"Level 2, Run 1Login-1",200,,Thread-Gruppe 1-21,text,true,,9118,150,22,22,null,594,0,0
946681201210,1209,"Level 2, Run 1Login",200,,Thread-Gruppe 1-17,text,true,,9920,429,22,22,null,714,0,0
946681201210,714,"Level 2, Run 1Login-0",302,,Thread-Gruppe 1-17,,true,,802,279,22,22,null,714,0,0
946681201924,495,"Level 2, Run 1Login-1",200,,Thread-Gruppe 1-17,text,true,,9118,150,22,22,null,495,0,0
946681200910,1514,"Level 2, Run 1Login",200,,Thread-Gruppe 1-14,text,true,,9921,429,22,22,null,694,0,0
946681200910,694,"Level 2, Run 1Login-0",302,,Thread-Gruppe 1-14,,true,,803,279,22,22,null,694,0,0
946681201604,820,"Level 2, Run 1Login-1",200,,Thread-Gruppe 1-14,text,true,,9118,150,22,22,null,820,0,0
946681201220,1286,"Level 2, Run 1Login",200,,Thread-Gruppe 1-20,text,true,,9921,429,22,22,null,692,0,0
946681201220,692,"Level 2, Run 1Login-0",302,,Thread-Gruppe 1-20,,true,,803,279,22,22,null,692,0,0
946681201912,594,"Level 2, Run 1Login-1",200,,Thread-Gruppe 1-20,text,true,,9118,150,22,22,null,594,0,0
946681201501,1106,"Level 2, Run 1Login",200,,Thread-Gruppe 1-22,text,true,,9920,429,22,22,null,411,0,0
946681201501,411,"Level 2, Run 1Login-0",302,,Thread-Gruppe 1-22,,true,,802,279,22,22,null,411,0,0
946681201912,695,"Level 2, Run 1Login-1",200,,Thread-Gruppe 1-22,text,true,,9118,150,22,22,null,695,0,0
946681201605,1148,"Level 2, Run 1List Products",200,,Thread-Gruppe 1-12,text,true,,151559,176,22,22,null,1111,0,0
946681200908,1920,"Level 2, Run 1Login",200,,Thread-Gruppe 1-15,text,true,,9921,429,22,22,null,1091,0,0
946681200908,1091,"Level 2, Run 1Login-0",302,,Thread-Gruppe 1-15,,true,,803,279,22,22,null,1091,0,0
946681201999,829,"Level 2, Run 1Login-1",200,,Thread-Gruppe 1-15,text,true,,9118,150,22,22,null,829,0,0
946681201052,1781,"Level 2, Run 1Login",200,,Thread-Gruppe 1-18,text,true,,9922,429,22,22,null,861,0,0
946681201052,861,"Level 2, Run 1Login-0",302,,Thread-Gruppe 1-18,,true,,804,279,22,22,null,861,0,0
946681201913,920,"Level 2, Run 1Login-1",200,,Thread-Gruppe 1-18,text,true,,9118,150,22,22,null,920,0,0
946681201604,1249,"Level 2, Run 1List Products",200,,Thread-Gruppe 1-7,text,true,,112658,176,22,22,null,1113,0,0
946681201212,1659,"Level 2, Run 1List Products",200,,Thread-Gruppe 1-6,text,true,,97994,176,22,22,null,1617,0,0
946681201419,1502,"Level 2, Run 1Login",200,,Thread-Gruppe 1-19,text,true,,9921,429,22,22,null,693,0,0
946681201419,693,"Level 2, Run 1Login-0",302,,Thread-Gruppe 1-19,,true,,803,279,22,22,null,693,0,0
946681202112,809,"Level 2, Run 1Login-1",200,,Thread-Gruppe 1-19,text,true,,9118,150,22,22,null,809,0,0
946681201603,1319,"Level 2, Run 1List Products",200,,Thread-Gruppe 1-8,text,true,,112658,176,22,22,null,1232,0,0
946681201724,1246,"Level 2, Run 1List Products",200,,Thread-Gruppe 1-11,text,true,,97994,176,22,22,null,1198,0,0
946681201005,2009,"Level 2, Run 1Login",200,,Thread-Gruppe 1-16,text,true,,9920,429,22,22,null,912,0,0
946681201005,912,"Level 2, Run 1Login-0",302,,Thread-Gruppe 1-16,,true,,802,279,22,22,null,912,0,0
946681201917,1097,"Level 2, Run 1Login-1",200,,Thread-Gruppe 1-16,text,true,,9118,150,22,22,null,1097,0,0
946681202009,1112,"Level 2, Run 1List Products",200,,Thread-Gruppe 1-10,text,true,,112658,176,22,22,null,1004,0,0
946681202307,1062,"Level 2, Run 1List Products",200,,Thread-Gruppe 1-21,text,true,,105228,176,22,22,null,1005,0,0
946681202424,951,"Level 2, Run 1List Products",200,,Thread-Gruppe 1-14,text,true,,151559,176,22,22,null,888,0,0
946681201854,1611,"Level 2, Run 1Look at Product",200,,Thread-Gruppe 1-9,text,true,,106009,164,22,22,null,1466,0,0
946681201924,1572,"Level 2, Run 1List Products",200,,Thread-Gruppe 1-13,text,true,,151559,176,22,22,null,1508,0,0
946681202829,733,"Level 2, Run 1List Products",200,,Thread-Gruppe 1-15,text,true,,105228,176,22,22,null,696,0,0
946681201912,1702,"Level 2, Run 1Look at Product",200,,Thread-Gruppe 1-1,text,true,,107291,164,22,22,null,1603,0,0
946681202921,782,"Level 2, Run 1List Products",200,,Thread-Gruppe 1-19,text,true,,123956,176,22,22,null,694,0,0
946681202154,1589,"Level 2, Run 1Look at Product",200,,Thread-Gruppe 1-5,text,true,,99945,164,22,22,null,1461,0,0
946681202607,1154,"Level 2, Run 1List Products",200,,Thread-Gruppe 1-22,text,true,,123956,176,22,22,null,1021,0,0
946681202506,1303,"Level 2, Run 1List Products",200,,Thread-Gruppe 1-20,text,true,,112658,176,22,22,null,926,0,0
946681202419,1546,"Level 2, Run 1List Products",200,,Thread-Gruppe 1-17,text,true,,97994,176,22,22,null,1390,0,0
946681202833,1144,"Level 2, Run 1List Products",200,,Thread-Gruppe 1-18,text,true,,112658,176,22,22,null,1089,0,0
946681203014,1002,"Level 2, Run 1List Products",200,,Thread-Gruppe 1-16,text,true,,112658,176,22,22,null,700,0,0
946681203465,564,"Level 2, Run 1Add Product to Cart",200,,Thread-Gruppe 1-9,text,true,,9792,263,22,22,null,564,0,0
946681202045,2001,"Level 2, Run 1Look at Product",200,,Thread-Gruppe 1-3,text,true,,152504,164,22,22,null,1972,0,0
946681203614,493,"Level 2, Run 1Add Product to Cart",200,,Thread-Gruppe 1-1,text,true,,9792,263,22,22,null,491,0,0
946681202872,1268,"Level 2, Run 1Look at Product",200,,Thread-Gruppe 1-6,text,true,,103776,163,22,22,null,1244,0,0
946681204029,687,"Level 2, Run 1Update Cart",200,,Thread-Gruppe 1-9,text,true,,10461,448,22,22,null,78,0,0
946681204029,78,"Level 2, Run 1Update Cart-0",302,,Thread-Gruppe 1-9,,true,,669,294,22,22,null,78,0,0
946681204107,609,"Level 2, Run 1Update Cart-1",200,,Thread-Gruppe 1-9,text,true,,9792,154,22,22,null,609,0,0
946681202753,2212,"Level 2, Run 1Look at Product",200,,Thread-Gruppe 1-12,text,true,,153502,164,22,22,null,2079,0,0
946681203743,1293,"Level 2, Run 1Add Product to Cart",200,,Thread-Gruppe 1-5,text,true,,9792,263,22,22,null,1293,0,0
946681202923,2117,"Level 2, Run 1Look at Product",200,,Thread-Gruppe 1-8,text,true,,105187,164,22,22,null,1949,0,0
946681204140,900,"Level 2, Run 1Add Product to Cart",200,,Thread-Gruppe 1-6,text,true,,9792,262,22,22,null,900,0,0
946681203121,2299,"Level 2, Run 1Look at Product",200,,Thread-Gruppe 1-10,text,true,,105187,164,22,22,null,1890,0,0
946681202970,2520,"Level 2, Run 1Look at Product",200,,Thread-Gruppe 1-11,text,true,,103811,163,22,22,null,2108,0,0
946681201861,3639,"Level 2, Run 1Look at Product",200,,Thread-Gruppe 1-2,text,true,,122889,164,22,22,null,3523,0,0
946681204107,1393,"Level 2, Run 1Update Cart",200,,Thread-Gruppe 1-1,text,true,,10461,448,22,22,null,200,0,0
946681204107,200,"Level 2, Run 1Update Cart-0",302,,Thread-Gruppe 1-1,,true,,669,294,22,22,null,200,0,0
946681204307,1193,"Level 2, Run 1Update Cart-1",200,,Thread-Gruppe 1-1,text,true,,9792,154,22,22,null,1193,0,0
946681204046,1614,"Level 2, Run 1Add Product to Cart",200,,Thread-Gruppe 1-3,text,true,,9792,263,22,22,null,1614,0,0
946681205039,851,"Level 2, Run 1Add Product to Cart",200,,Thread-Gruppe 1-8,text,true,,9792,263,22,22,null,851,0,0
946681203562,2434,"Level 2, Run 1Look at Product",200,,Thread-Gruppe 1-15,text,true,,102770,164,22,22,null,2331,0,0
946681203978,2158,"Level 2, Run 1Look at Product",200,,Thread-Gruppe 1-18,text,true,,106230,164,22,22,null,1933,0,0
946681202853,3357,"Level 2, Run 1Look at Product",200,,Thread-Gruppe 1-7,text,true,,107247,164,22,22,null,2647,0,0
946681201925,4291,"Level 2, Run 1Look at Product",200,,Thread-Gruppe 1-4,text,true,,123407,164,22,22,null,3619,0,0
946681203370,2863,"Level 2, Run 1Look at Product",200,,Thread-Gruppe 1-21,text,true,,101869,164,22,22,null,2494,0,0
946681204964,1400,"Level 2, Run 1Add Product to Cart",200,,Thread-Gruppe 1-12,text,true,,9792,263,22,22,null,1400,0,0
946681203376,2989,"Level 2, Run 1Look at Product",200,,Thread-Gruppe 1-14,text,true,,150721,164,22,22,null,2282,0,0
946681205039,1326,"Level 2, Run 1Update Cart",200,,Thread-Gruppe 1-6,text,true,,10461,447,22,22,null,380,0,0
946681205039,380,"Level 2, Run 1Update Cart-0",302,,Thread-Gruppe 1-6,,true,,669,293,22,22,null,380,0,0
946681205419,946,"Level 2, Run 1Update Cart-1",200,,Thread-Gruppe 1-6,text,true,,9792,154,22,22,null,945,0,0
946681205419,1023,"Level 2, Run 1Add Product to Cart",200,,Thread-Gruppe 1-10,text,true,,9792,263,22,22,null,1023,0,0
946681205489,1031,"Level 2, Run 1Add Product to Cart",200,,Thread-Gruppe 1-11,text,true,,9792,262,22,22,null,1031,0,0
946681204716,2152,"Level 2, Run 1Logout",200,,Thread-Gruppe 1-9,text,true,,10250,402,22,22,null,942,0,0
946681204716,942,"Level 2, Run 1Logout-0",302,,Thread-Gruppe 1-9,,true,,1132,252,22,22,null,942,0,0
946681205657,1211,"Level 2, Run 1Logout-1",200,,Thread-Gruppe 1-9,text,true,,9118,150,22,22,null,1211,0,0
946681205499,1374,"Level 2, Run 1Add Product to Cart",200,,Thread-Gruppe 1-2,text,true,,9792,263,22,22,null,1323,0,0
946681205995,1752,"Level 2, Run 1Add Product to Cart",200,,Thread-Gruppe 1-15,text,true,,9792,263,22,22,null,1752,0,0
946681206135,1613,"Level 2, Run 1Add Product to Cart",200,,Thread-Gruppe 1-18,text,true,,9792,263,22,22,null,1613,0,0
946681206209,1613,"Level 2, Run 1Add Product to Cart",200,,Thread-Gruppe 1-7,text,true,,9792,263,22,22,null,1564,0,0
946681203497,4359,"Level 2, Run 1Look at Product",200,,Thread-Gruppe 1-13,text,true,,155443,164,22,22,null,2882,0,0
946681204016,3938,"Level 2, Run 1Look at Product",200,,Thread-Gruppe 1-16,text,true,,107247,164,22,22,null,2667,0,0
946681205499,2454,"Level 2, Run 1Logout",200,,Thread-Gruppe 1-1,text,true,,10250,402,22,22,null,865,0,0
946681205499,865,"Level 2, Run 1Logout-0",302,,Thread-Gruppe 1-1,,true,,1132,252,22,22,null,865,0,0
946681206364,1589,"Level 2, Run 1Logout-1",200,,Thread-Gruppe 1-1,text,true,,9118,150,22,22,null,1589,0,0
946681206232,1721,"Level 2, Run 1Add Product to Cart",200,,Thread-Gruppe 1-21,text,true,,9792,263,22,22,null,1721,0,0
946681206215,1738,"Level 2, Run 1Add Product to Cart",200,,Thread-Gruppe 1-4,text,true,,9792,263,22,22,null,1738,0,0
946681206364,1688,"Level 2, Run 1Add Product to Cart",200,,Thread-Gruppe 1-14,text,true,,9792,263,22,22,null,1688,0,0
946681203810,4243,"Level 2, Run 1Look at Product",200,,Thread-Gruppe 1-20,text,true,,108049,164,22,22,null,2897,0,0
946681206869,1183,"Level 2, Run 1Home",200,,Thread-Gruppe 1-9,text,true,,9118,150,22,22,null,1183,0,0
946681203965,4212,"Level 2, Run 1Look at Product",200,,Thread-Gruppe 1-17,text,true,,101759,163,22,22,null,3116,0,0
946681203761,4417,"Level 2, Run 1Look at Product",200,,Thread-Gruppe 1-22,text,true,,122805,164,22,22,null,2023,0,0
946681207855,358,"Level 2, Run 1Add Product to Cart",200,,Thread-Gruppe 1-13,text,true,,9792,263,22,22,null,358,0,0
946681206442,1774,"Level 2, Run 1Update Cart",200,,Thread-Gruppe 1-10,text,true,,10461,448,22,22,null,1459,0,0
946681206442,1459,"Level 2, Run 1Update Cart-0",302,,Thread-Gruppe 1-10,,true,,669,294,22,22,null,1459,0,0
946681207901,315,"Level 2, Run 1Update Cart-1",200,,Thread-Gruppe 1-10,text,true,,9792,154,22,22,null,315,0,0
946681206520,1719,"Level 2, Run 1Update Cart",200,,Thread-Gruppe 1-11,text,true,,10461,447,22,22,null,1386,0,0
946681206520,1386,"Level 2, Run 1Update Cart-0",302,,Thread-Gruppe 1-11,,true,,669,293,22,22,null,1386,0,0
946681207906,333,"Level 2, Run 1Update Cart-1",200,,Thread-Gruppe 1-11,text,true,,9792,154,22,22,null,311,0,0
946681205035,3220,"Level 2, Run 1Update Cart",200,,Thread-Gruppe 1-5,text,true,,10461,448,22,22,null,384,0,0
946681205035,384,"Level 2, Run 1Update Cart-0",302,,Thread-Gruppe 1-5,,true,,669,294,22,22,null,384,0,0
946681205419,2836,"Level 2, Run 1Update Cart-1",200,,Thread-Gruppe 1-5,text,true,,9792,154,22,22,null,1461,0,0
946681207953,302,"Level 2, Run 1Add Product to Cart",200,,Thread-Gruppe 1-16,text,true,,9792,263,22,22,null,302,0,0
946681207953,311,"Level 2, Run 1Home",200,,Thread-Gruppe 1-1,text,true,,9118,150,22,22,null,311,0,0
946681205659,2630,"Level 2, Run 1Update Cart",200,,Thread-Gruppe 1-3,text,true,,10461,448,22,22,null,705,0,0
946681205659,705,"Level 2, Run 1Update Cart-0",302,,Thread-Gruppe 1-3,,true,,669,294,22,22,null,705,0,0
946681206364,1925,"Level 2, Run 1Update Cart-1",200,,Thread-Gruppe 1-3,text,true,,9792,154,22,22,null,1891,0,0
946681205890,2412,"Level 2, Run 1Update Cart",200,,Thread-Gruppe 1-8,text,true,,10461,448,22,22,null,1787,0,0
946681205890,1787,"Level 2, Run 1Update Cart-0",302,,Thread-Gruppe 1-8,,true,,669,294,22,22,null,1787,0,0
946681207677,625,"Level 2, Run 1Update Cart-1",200,,Thread-Gruppe 1-8,text,true,,9792,154,22,22,null,625,0,0
946681206364,1973,"Level 2, Run 1Update Cart",200,,Thread-Gruppe 1-12,text,true,,10461,448,22,22,null,1458,0,0
946681206364,1458,"Level 2, Run 1Update Cart-0",302,,Thread-Gruppe 1-12,,true,,669,294,22,22,null,1458,0,0
946681207822,515,"Level 2, Run 1Update Cart-1",200,,Thread-Gruppe 1-12,text,true,,9792,154,22,22,null,467,0,0
946681206365,1972,"Level 2, Run 1Logout",200,,Thread-Gruppe 1-6,text,true,,10250,402,22,22,null,1536,0,0
946681206365,1536,"Level 2, Run 1Logout-0",302,,Thread-Gruppe 1-6,,true,,1132,252,22,22,null,1536,0,0
946681207901,436,"Level 2, Run 1Logout-1",200,,Thread-Gruppe 1-6,text,true,,9118,150,22,22,null,436,0,0
946681203703,4645,"Level 2, Run 1Look at Product",200,,Thread-Gruppe 1-19,text,true,,121393,164,22,22,null,3388,0,0
946681208052,561,"Level 2, Run 1Add Product to Cart",200,,Thread-Gruppe 1-20,text,true,,9792,263,22,22,null,557,0,0
946681208052,563,"Level 2, Run 1Update Cart",200,,Thread-Gruppe 1-14,text,true,,10461,448,22,22,null,192,0,0
946681208052,192,"Level 2, Run 1Update Cart-0",302,,Thread-Gruppe 1-14,,true,,669,294,22,22,null,192,0,0
946681208244,371,"Level 2, Run 1Update Cart-1",200,,Thread-Gruppe 1-14,text,true,,9792,154,22,22,null,371,0,0
946681206873,1743,"Level 2, Run 1Update Cart",200,,Thread-Gruppe 1-2,text,true,,10461,448,22,22,null,1179,0,0
946681206873,1179,"Level 2, Run 1Update Cart-0",302,,Thread-Gruppe 1-2,,true,,669,294,22,22,null,1179,0,0
946681208052,564,"Level 2, Run 1Update Cart-1",200,,Thread-Gruppe 1-2,text,true,,9792,154,22,22,null,561,0,0
946681208176,638,"Level 2, Run 1Add Product to Cart",200,,Thread-Gruppe 1-17,text,true,,9792,262,22,22,null,638,0,0
946681208340,572,"Level 2, Run 1Home",200,,Thread-Gruppe 1-6,text,true,,9118,150,22,22,null,572,0,0
946681207953,1061,"Level 2, Run 1Update Cart",200,,Thread-Gruppe 1-21,text,true,,10461,448,22,22,null,264,0,0
946681207953,264,"Level 2, Run 1Update Cart-0",302,,Thread-Gruppe 1-21,,true,,669,294,22,22,null,264,0,0
946681208217,797,"Level 2, Run 1Update Cart-1",200,,Thread-Gruppe 1-21,text,true,,9792,154,22,22,null,797,0,0
946681207953,1061,"Level 2, Run 1Update Cart",200,,Thread-Gruppe 1-4,text,true,,10461,448,22,22,null,264,0,0
946681207953,264,"Level 2, Run 1Update Cart-0",302,,Thread-Gruppe 1-4,,true,,669,294,22,22,null,264,0,0
946681208217,797,"Level 2, Run 1Update Cart-1",200,,Thread-Gruppe 1-4,text,true,,9792,154,22,22,null,788,0,0
946681207822,1192,"Level 2, Run 1Update Cart",200,,Thread-Gruppe 1-7,text,true,,10461,448,22,22,null,356,0,0
946681207822,356,"Level 2, Run 1Update Cart-0",302,,Thread-Gruppe 1-7,,true,,669,294,22,22,null,356,0,0
946681208178,836,"Level 2, Run 1Update Cart-1",200,,Thread-Gruppe 1-7,text,true,,9792,154,22,22,null,836,0,0
946681208177,941,"Level 2, Run 1Add Product to Cart",200,,Thread-Gruppe 1-22,text,true,,9792,263,22,22,null,941,0,0
946681208239,880,"Level 2, Run 1Logout",200,,Thread-Gruppe 1-11,text,true,,10250,402,22,22,null,265,0,0
946681208239,265,"Level 2, Run 1Logout-0",302,,Thread-Gruppe 1-11,,true,,1132,252,22,22,null,265,0,0
946681208504,615,"Level 2, Run 1Logout-1",200,,Thread-Gruppe 1-11,text,true,,9118,150,22,22,null,615,0,0
946681207748,1371,"Level 2, Run 1Update Cart",200,,Thread-Gruppe 1-18,text,true,,10461,448,22,22,null,429,0,0
946681207748,429,"Level 2, Run 1Update Cart-0",302,,Thread-Gruppe 1-18,,true,,669,294,22,22,null,429,0,0
946681208177,942,"Level 2, Run 1Update Cart-1",200,,Thread-Gruppe 1-18,text,true,,9792,154,22,22,null,942,0,0
946681207747,1373,"Level 2, Run 1Update Cart",200,,Thread-Gruppe 1-15,text,true,,10461,448,22,22,null,430,0,0
946681207747,430,"Level 2, Run 1Update Cart-0",302,,Thread-Gruppe 1-15,,true,,669,294,22,22,null,430,0,0
946681208177,943,"Level 2, Run 1Update Cart-1",200,,Thread-Gruppe 1-15,text,true,,9792,154,22,22,null,942,0,0
946681208255,872,"Level 2, Run 1Logout",200,,Thread-Gruppe 1-5,text,true,,10250,402,22,22,null,358,0,0
946681208255,358,"Level 2, Run 1Logout-0",302,,Thread-Gruppe 1-5,,true,,1132,252,22,22,null,358,0,0
946681208613,514,"Level 2, Run 1Logout-1",200,,Thread-Gruppe 1-5,text,true,,9118,150,22,22,null,514,0,0
946681208340,787,"Level 2, Run 1Logout",200,,Thread-Gruppe 1-12,text,true,,10250,402,22,22,null,474,0,0
946681208340,474,"Level 2, Run 1Logout-0",302,,Thread-Gruppe 1-12,,true,,1132,252,22,22,null,474,0,0
946681208814,313,"Level 2, Run 1Logout-1",200,,Thread-Gruppe 1-12,text,true,,9118,150,22,22,null,306,0,0
946681208347,860,"Level 2, Run 1Add Product to Cart",200,,Thread-Gruppe 1-19,text,true,,9792,263,22,22,null,860,0,0
