timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
946681203614,1713,"Level 1, Run 1Login",200,,Thread-Gruppe 1-16,text,true,,9921,429,30,30,null,706,0,0
946681203614,706,"Level 1, Run 1Login-0",302,,Thread-Gruppe 1-16,,true,,803,279,30,30,null,706,0,0
946681204320,1007,"Level 1, Run 1Login-1",200,,Thread-Gruppe 1-16,text,true,,9118,150,30,30,null,1007,0,0
946681204117,1441,"Level 1, Run 1Login",200,,Thread-Gruppe 1-26,text,true,,9920,429,30,30,null,1099,0,0
946681204117,1099,"Level 1, Run 1Login-0",302,,Thread-Gruppe 1-26,,true,,802,279,30,30,null,1099,0,0
946681205216,342,"Level 1, Run 1Login-1",200,,Thread-Gruppe 1-26,text,true,,9118,150,30,30,null,342,0,0
946681204210,1431,"Level 1, Run 1List Products",200,,Thread-Gruppe 1-4,text,true,,105228,176,30,30,null,1346,0,0
946681203335,2497,"Level 1, Run 1List Products",200,,Thread-Gruppe 1-2,text,true,,112658,176,30,30,null,1992,0,0
946681203416,2502,"Level 1, Run 1Login",200,,Thread-Gruppe 1-27,text,true,,9921,429,30,30,null,1295,0,0
946681203416,1295,"Level 1, Run 1Login-0",302,,Thread-Gruppe 1-27,,true,,803,279,30,30,null,1295,0,0
946681204711,1207,"Level 1, Run 1Login-1",200,,Thread-Gruppe 1-27,text,true,,9118,150,30,30,null,610,0,0
946681204510,1835,"Level 1, Run 1List Products",200,,Thread-Gruppe 1-5,text,true,,97994,176,30,30,null,1805,0,0
946681204055,2454,"Level 1, Run 1Login",200,,Thread-Gruppe 1-28,text,true,,9922,429,30,30,null,960,0,0
946681204055,960,"Level 1, Run 1Login-0",302,,Thread-Gruppe 1-28,,true,,804,279,30,30,null,960,0,0
946681205015,1494,"Level 1, Run 1Login-1",200,,Thread-Gruppe 1-28,text,true,,9118,150,30,30,null,1399,0,0
946681205217,1553,"Level 1, Run 1List Products",200,,Thread-Gruppe 1-18,text,true,,97994,176,30,30,null,1414,0,0
946681205116,1670,"Level 1, Run 1List Products",200,,Thread-Gruppe 1-23,text,true,,97994,176,30,30,null,1611,0,0
946681204630,2163,"Level 1, Run 1List Products",200,,Thread-Gruppe 1-10,text,true,,123956,176,30,30,null,2108,0,0
946681203515,3324,"Level 1, Run 1Login",200,,Thread-Gruppe 1-30,text,true,,9920,429,30,30,null,1301,0,0
946681203515,1301,"Level 1, Run 1Login-0",302,,Thread-Gruppe 1-30,,true,,802,279,30,30,null,1301,0,0
946681204816,2023,"Level 1, Run 1Login-1",200,,Thread-Gruppe 1-30,text,true,,9118,150,30,30,null,2021,0,0
946681205216,1722,"Level 1, Run 1List Products",200,,Thread-Gruppe 1-21,text,true,,97994,176,30,30,null,1400,0,0
946681204816,2124,"Level 1, Run 1List Products",200,,Thread-Gruppe 1-14,text,true,,151559,176,30,30,null,1807,0,0
946681204630,2311,"Level 1, Run 1List Products",200,,Thread-Gruppe 1-6,text,true,,105228,176,30,30,null,2099,0,0
946681204630,2394,"Level 1, Run 1List Products",200,,Thread-Gruppe 1-20,text,true,,97994,176,30,30,null,2101,0,0
946681203808,3326,"Level 1, Run 1List Products",200,,Thread-Gruppe 1-1,text,true,,112658,176,30,30,null,2814,0,0
946681204117,3056,"Level 1, Run 1List Products",200,,Thread-Gruppe 1-12,text,true,,97994,176,30,30,null,3020,0,0
946681203919,3344,"Level 1, Run 1List Products",200,,Thread-Gruppe 1-3,text,true,,105228,176,30,30,null,1908,0,0
946681204632,2635,"Level 1, Run 1List Products",200,,Thread-Gruppe 1-19,text,true,,105228,176,30,30,null,2308,0,0
946681204630,2711,"Level 1, Run 1List Products",200,,Thread-Gruppe 1-13,text,true,,105228,176,30,30,null,2634,0,0
946681205013,2337,"Level 1, Run 1List Products",200,,Thread-Gruppe 1-29,text,true,,112658,176,30,30,null,2250,0,0
946681204630,2751,"Level 1, Run 1List Products",200,,Thread-Gruppe 1-11,text,true,,151559,176,30,30,null,2712,0,0
946681205013,2420,"Level 1, Run 1List Products",200,,Thread-Gruppe 1-9,text,true,,123956,176,30,30,null,1937,0,0
946681205223,2226,"Level 1, Run 1List Products",200,,Thread-Gruppe 1-25,text,true,,123956,176,30,30,null,2121,0,0
946681205327,2297,"Level 1, Run 1List Products",200,,Thread-Gruppe 1-16,text,true,,105228,176,30,30,null,1942,0,0
946681205918,1732,"Level 1, Run 1List Products",200,,Thread-Gruppe 1-27,text,true,,123956,176,30,30,null,1615,0,0
946681204632,3142,"Level 1, Run 1List Products",200,,Thread-Gruppe 1-15,text,true,,97994,176,30,30,null,3085,0,0
946681205558,2517,"Level 1, Run 1List Products",200,,Thread-Gruppe 1-26,text,true,,151559,176,30,30,null,2169,0,0
946681205217,2860,"Level 1, Run 1List Products",200,,Thread-Gruppe 1-8,text,true,,105228,176,30,30,null,2607,0,0
946681205321,2775,"Level 1, Run 1List Products",200,,Thread-Gruppe 1-17,text,true,,112658,176,30,30,null,2399,0,0
946681204711,3391,"Level 1, Run 1List Products",200,,Thread-Gruppe 1-7,text,true,,151559,176,30,30,null,3015,0,0
946681204055,4058,"Level 1, Run 1List Products",200,,Thread-Gruppe 1-22,text,true,,123956,176,30,30,null,3767,0,0
946681205221,2969,"Level 1, Run 1List Products",200,,Thread-Gruppe 1-24,text,true,,97994,176,30,30,null,2894,0,0
946681206839,1597,"Level 1, Run 1List Products",200,,Thread-Gruppe 1-30,text,true,,97994,176,30,30,null,1474,0,0
946681206509,2407,"Level 1, Run 1List Products",200,,Thread-Gruppe 1-28,text,true,,105228,176,30,30,null,2307,0,0
946681205641,3584,"Level 1, Run 1Look at Product",200,,Thread-Gruppe 1-4,text,true,,102770,164,30,30,null,3494,0,0
946681206786,2693,"Level 1, Run 1Look at Product",200,,Thread-Gruppe 1-23,text,true,,103811,163,30,30,null,2668,0,0
946681207024,2609,"Level 1, Run 1Look at Product",200,,Thread-Gruppe 1-20,text,true,,105542,163,30,30,null,2597,0,0
946681209479,339,"Level 1, Run 1Add Product to Cart",200,,Thread-Gruppe 1-23,text,true,,9792,262,30,30,null,338,0,0
946681209225,715,"Level 1, Run 1Add Product to Cart",200,,Thread-Gruppe 1-4,text,true,,9792,263,30,30,null,715,0,0
946681206346,3770,"Level 1, Run 1Look at Product",200,,Thread-Gruppe 1-5,text,true,,103776,163,30,30,null,3471,0,0
946681206942,3183,"Level 1, Run 1Look at Product",200,,Thread-Gruppe 1-6,text,true,,103098,164,30,30,null,2989,0,0
946681206771,3443,"Level 1, Run 1Look at Product",200,,Thread-Gruppe 1-18,text,true,,102597,162,30,30,null,3047,0,0
946681207134,3098,"Level 1, Run 1Look at Product",200,,Thread-Gruppe 1-1,text,true,,108828,164,30,30,null,3080,0,0
946681206939,3592,"Level 1, Run 1Look at Product",200,,Thread-Gruppe 1-21,text,true,,106181,163,30,30,null,3479,0,0
946681206941,3606,"Level 1, Run 1Look at Product",200,,Thread-Gruppe 1-14,text,true,,149385,164,30,30,null,3582,0,0
946681209633,986,"Level 1, Run 1Add Product to Cart",200,,Thread-Gruppe 1-20,text,true,,9792,262,30,30,null,986,0,0
946681207173,3446,"Level 1, Run 1Look at Product",200,,Thread-Gruppe 1-12,text,true,,101759,163,30,30,null,3245,0,0
946681210125,606,"Level 1, Run 1Add Product to Cart",200,,Thread-Gruppe 1-6,text,true,,9792,263,30,30,null,606,0,0
946681209818,1100,"Level 1, Run 1Update Cart",200,,Thread-Gruppe 1-23,text,true,,10461,447,30,30,null,115,0,0
946681209818,115,"Level 1, Run 1Update Cart-0",302,,Thread-Gruppe 1-23,,true,,669,293,30,30,null,115,0,0
946681209933,985,"Level 1, Run 1Update Cart-1",200,,Thread-Gruppe 1-23,text,true,,9792,154,30,30,null,985,0,0
946681207268,3668,"Level 1, Run 1Look at Product",200,,Thread-Gruppe 1-19,text,true,,102930,164,30,30,null,3264,0,0
946681205833,5117,"Level 1, Run 1Look at Product",200,,Thread-Gruppe 1-2,text,true,,105187,164,30,30,null,4587,0,0
946681207450,3512,"Level 1, Run 1Look at Product",200,,Thread-Gruppe 1-25,text,true,,122691,164,30,30,null,3476,0,0
946681210232,894,"Level 1, Run 1Add Product to Cart",200,,Thread-Gruppe 1-1,text,true,,9792,263,30,30,null,889,0,0
946681206793,4439,"Level 1, Run 1Look at Product",200,,Thread-Gruppe 1-10,text,true,,122848,164,30,30,null,4237,0,0
946681207342,4030,"Level 1, Run 1Look at Product",200,,Thread-Gruppe 1-13,text,true,,103366,164,30,30,null,4004,0,0
946681207351,4510,"Level 1, Run 1Look at Product",200,,Thread-Gruppe 1-29,text,true,,108828,164,30,30,null,4101,0,0
946681207265,4600,"Level 1, Run 1Look at Product",200,,Thread-Gruppe 1-3,text,true,,102057,164,30,30,null,4077,0,0
946681208076,3807,"Level 1, Run 1Look at Product",200,,Thread-Gruppe 1-26,text,true,,149385,164,30,30,null,3267,0,0
946681210214,1796,"Level 1, Run 1Add Product to Cart",200,,Thread-Gruppe 1-18,text,true,,9792,261,30,30,null,1796,0,0
946681210547,1463,"Level 1, Run 1Add Product to Cart",200,,Thread-Gruppe 1-14,text,true,,9792,263,30,30,null,1463,0,0
946681207775,4420,"Level 1, Run 1Look at Product",200,,Thread-Gruppe 1-15,text,true,,103170,163,30,30,null,4112,0,0
946681210951,1320,"Level 1, Run 1Add Product to Cart",200,,Thread-Gruppe 1-2,text,true,,9792,263,30,30,null,934,0,0
946681210116,2155,"Level 1, Run 1Add Product to Cart",200,,Thread-Gruppe 1-5,text,true,,9792,262,30,30,null,2135,0,0
946681210936,1524,"Level 1, Run 1Add Product to Cart",200,,Thread-Gruppe 1-19,text,true,,9792,263,30,30,null,1524,0,0
946681210918,1542,"Level 1, Run 1Logout",200,,Thread-Gruppe 1-23,text,true,,10250,402,30,30,null,310,0,0
946681210918,310,"Level 1, Run 1Logout-0",302,,Thread-Gruppe 1-23,,true,,1132,252,30,30,null,310,0,0
946681211228,1232,"Level 1, Run 1Logout-1",200,,Thread-Gruppe 1-23,text,true,,9118,150,30,30,null,1157,0,0
946681208078,4543,"Level 1, Run 1Look at Product",200,,Thread-Gruppe 1-8,text,true,,103851,164,30,30,null,3768,0,0
946681207381,5241,"Level 1, Run 1Look at Product",200,,Thread-Gruppe 1-11,text,true,,151845,164,30,30,null,4087,0,0
946681208191,4431,"Level 1, Run 1Look at Product",200,,Thread-Gruppe 1-24,text,true,,101759,163,30,30,null,3656,0,0
946681208103,4668,"Level 1, Run 1Look at Product",200,,Thread-Gruppe 1-7,text,true,,150533,164,30,30,null,3751,0,0
946681209941,2830,"Level 1, Run 1Update Cart",200,,Thread-Gruppe 1-4,text,true,,10461,448,30,30,null,370,0,0
946681209941,370,"Level 1, Run 1Update Cart-0",302,,Thread-Gruppe 1-4,,true,,669,294,30,30,null,370,0,0
946681210311,2460,"Level 1, Run 1Update Cart-1",200,,Thread-Gruppe 1-4,text,true,,9792,154,30,30,null,2460,0,0
946681210732,2039,"Level 1, Run 1Update Cart",200,,Thread-Gruppe 1-6,text,true,,10461,448,30,30,null,186,0,0
946681210732,186,"Level 1, Run 1Update Cart-0",302,,Thread-Gruppe 1-6,,true,,669,294,30,30,null,186,0,0
946681210918,1853,"Level 1, Run 1Update Cart-1",200,,Thread-Gruppe 1-6,text,true,,9792,154,30,30,null,1853,0,0
946681210531,2242,"Level 1, Run 1Add Product to Cart",200,,Thread-Gruppe 1-21,text,true,,9792,262,30,30,null,2242,0,0
946681211232,1543,"Level 1, Run 1Add Product to Cart",200,,Thread-Gruppe 1-10,text,true,,9792,263,30,30,null,1541,0,0
946681211372,1403,"Level 1, Run 1Add Product to Cart",200,,Thread-Gruppe 1-13,text,true,,9792,263,30,30,null,1403,0,0
946681210620,2155,"Level 1, Run 1Update Cart",200,,Thread-Gruppe 1-20,text,true,,10461,447,30,30,null,506,0,0
946681210620,506,"Level 1, Run 1Update Cart-0",302,,Thread-Gruppe 1-20,,true,,669,293,30,30,null,506,0,0
946681211126,1649,"Level 1, Run 1Update Cart-1",200,,Thread-Gruppe 1-20,text,true,,9792,154,30,30,null,1647,0,0
946681211126,1651,"Level 1, Run 1Update Cart",200,,Thread-Gruppe 1-1,text,true,,10461,448,30,30,null,90,0,0
946681211126,90,"Level 1, Run 1Update Cart-0",302,,Thread-Gruppe 1-1,,true,,669,294,30,30,null,90,0,0
946681211216,1561,"Level 1, Run 1Update Cart-1",200,,Thread-Gruppe 1-1,text,true,,9792,154,30,30,null,1561,0,0
946681210962,1815,"Level 1, Run 1Add Product to Cart",200,,Thread-Gruppe 1-25,text,true,,9792,263,30,30,null,1815,0,0
946681210620,2159,"Level 1, Run 1Add Product to Cart",200,,Thread-Gruppe 1-12,text,true,,9792,262,30,30,null,2159,0,0
946681208114,4667,"Level 1, Run 1Look at Product",200,,Thread-Gruppe 1-22,text,true,,122848,164,30,30,null,4081,0,0
946681207434,5357,"Level 1, Run 1Look at Product",200,,Thread-Gruppe 1-9,text,true,,120985,164,30,30,null,4815,0,0
946681211883,1057,"Level 1, Run 1Add Product to Cart",200,,Thread-Gruppe 1-26,text,true,,9792,263,30,30,null,1056,0,0
946681208096,4844,"Level 1, Run 1Look at Product",200,,Thread-Gruppe 1-17,text,true,,109666,164,30,30,null,4695,0,0
946681207651,5330,"Level 1, Run 1Look at Product",200,,Thread-Gruppe 1-27,text,true,,125949,164,30,30,null,4559,0,0
946681212195,793,"Level 1, Run 1Add Product to Cart",200,,Thread-Gruppe 1-15,text,true,,9792,262,30,30,null,793,0,0
946681211865,1149,"Level 1, Run 1Add Product to Cart",200,,Thread-Gruppe 1-3,text,true,,9792,263,30,30,null,1124,0,0
946681208436,4578,"Level 1, Run 1Look at Product",200,,Thread-Gruppe 1-30,text,true,,104133,162,30,30,null,3774,0,0
946681211861,1256,"Level 1, Run 1Add Product to Cart",200,,Thread-Gruppe 1-29,text,true,,9792,263,30,30,null,1218,0,0
946681208917,4202,"Level 1, Run 1Look at Product",200,,Thread-Gruppe 1-28,text,true,,105580,164,30,30,null,4097,0,0
946681212460,659,"Level 1, Run 1Home",200,,Thread-Gruppe 1-23,text,true,,9118,150,30,30,null,659,0,0
946681207624,5633,"Level 1, Run 1Look at Product",200,,Thread-Gruppe 1-16,text,true,,101583,164,30,30,null,5249,0,0
946681212791,467,"Level 1, Run 1Add Product to Cart",200,,Thread-Gruppe 1-9,text,true,,9792,263,30,30,null,467,0,0
946681212622,667,"Level 1, Run 1Add Product to Cart",200,,Thread-Gruppe 1-11,text,true,,9792,263,30,30,null,667,0,0
946681212771,520,"Level 1, Run 1Add Product to Cart",200,,Thread-Gruppe 1-7,text,true,,9792,263,30,30,null,520,0,0
946681212781,556,"Level 1, Run 1Add Product to Cart",200,,Thread-Gruppe 1-22,text,true,,9792,263,30,30,null,556,0,0
946681212622,716,"Level 1, Run 1Add Product to Cart",200,,Thread-Gruppe 1-8,text,true,,9792,263,30,30,null,715,0,0
