timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1776902154892,73,Home,200,,Thread-Gruppe 1-1,text,true,,9118,150,1,1,73,0,9
1776902154965,108,Login,200,,Thread-Gruppe 1-1,text,true,,9921,428,2,2,53,0,0
1776902154965,53,Login-0,302,,Thread-Gruppe 1-1,,true,,803,278,2,2,53,0,0
1776902155018,55,Login-1,200,,Thread-Gruppe 1-1,text,true,,9118,150,2,2,55,0,0
1776902155016,105,Home,200,,Thread-Gruppe 1-2,text,true,,9118,150,2,2,105,0,58
1776902155074,165,List Products,200,,Thread-Gruppe 1-1,text,true,,151559,176,3,3,47,0,0
1776902155121,143,Login,200,,Thread-Gruppe 1-2,text,true,,9920,428,4,4,93,0,0
1776902155121,93,Login-0,302,,Thread-Gruppe 1-2,,true,,802,278,4,4,93,0,0
1776902155214,50,Login-1,200,,Thread-Gruppe 1-2,text,true,,9118,150,4,4,50,0,0
1776902155129,186,Home,200,,Thread-Gruppe 1-3,text,true,,9118,150,4,4,186,0,85
1776902155253,157,Home,200,,Thread-Gruppe 1-4,text,true,,9118,150,5,5,157,0,19
1776902155378,144,Home,200,,Thread-Gruppe 1-5,text,true,,9118,150,6,6,144,0,8
1776902155315,315,Login,200,,Thread-Gruppe 1-3,text,true,,9921,428,7,7,95,0,0
1776902155315,95,Login-0,302,,Thread-Gruppe 1-3,,true,,803,278,7,7,95,0,0
1776902155410,220,Login-1,200,,Thread-Gruppe 1-3,text,true,,9118,150,7,7,220,0,0
1776902155280,558,List Products,200,,Thread-Gruppe 1-2,text,true,,97994,176,8,8,350,0,0
1776902155453,581,Login,200,,Thread-Gruppe 1-4,text,true,,9917,428,8,8,177,0,0
1776902155453,177,Login-0,302,,Thread-Gruppe 1-4,,true,,799,278,8,8,177,0,0
1776902155630,404,Login-1,200,,Thread-Gruppe 1-4,text,true,,9118,150,8,8,404,0,0
1776902155753,282,Home,200,,Thread-Gruppe 1-8,text,true,,9118,150,8,8,282,0,7
1776902155627,408,Home,200,,Thread-Gruppe 1-7,text,true,,9118,150,8,8,408,0,35
1776902155618,419,Login,200,,Thread-Gruppe 1-5,text,true,,9921,428,8,8,297,0,0
1776902155618,297,Login-0,302,,Thread-Gruppe 1-5,,true,,803,278,8,8,297,0,0
1776902155915,122,Login-1,200,,Thread-Gruppe 1-5,text,true,,9118,150,8,8,122,0,0
1776902155503,613,Home,200,,Thread-Gruppe 1-6,text,true,,9118,150,8,8,531,0,10
1776902155630,819,List Products,200,,Thread-Gruppe 1-3,text,true,,151559,176,8,8,701,0,0
1776902155239,1529,Look at Product,200,,Thread-Gruppe 1-1,text,true,,152018,164,8,8,1389,0,0
