timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1776900339935,217,Login-1,200,,Thread-Gruppe 1-14,text,true,,9118,150,16,16,216,0,0
1776900339833,362,List Products,200,,Thread-Gruppe 1-9,text,true,,105228,176,16,16,312,0,0
1776900339113,1084,Look at Product,200,,Thread-Gruppe 1-4,text,true,,104837,164,16,16,1039,0,0
1776900339948,287,List Products,200,,Thread-Gruppe 1-15,text,true,,97994,176,16,16,227,0,0
1776900340038,296,Home,200,,Thread-Gruppe 1-6,text,true,,9118,150,16,16,296,0,9
1776900339949,512,List Products,200,,Thread-Gruppe 1-10,text,true,,112658,176,16,16,385,0,0
1776900339017,1461,Look at Product,200,,Thread-Gruppe 1-8,text,true,,149385,164,16,16,1436,0,0
1776900340145,404,Logout,200,,Thread-Gruppe 1-2,text,true,,10221,402,16,16,90,0,0
1776900340145,90,Logout-0,302,,Thread-Gruppe 1-2,,true,,1132,252,16,16,90,0,0
1776900340235,314,Logout-1,200,,Thread-Gruppe 1-2,text,true,,9089,150,16,16,312,0,0
1776900340035,516,Login,200,,Thread-Gruppe 1-11,text,true,,9920,429,16,16,200,0,0
1776900340035,200,Login-0,302,,Thread-Gruppe 1-11,,true,,802,279,16,16,200,0,0
1776900340235,316,Login-1,200,,Thread-Gruppe 1-11,text,true,,9118,150,16,16,316,0,0
1776900339019,1554,Look at Product,200,,Thread-Gruppe 1-7,text,true,,153782,164,16,16,1448,0,0
1776900340038,602,Update Cart,200,,Thread-Gruppe 1-12,text,true,,10461,448,16,16,114,0,0
1776900340038,114,Update Cart-0,302,,Thread-Gruppe 1-12,,true,,669,294,16,16,114,0,0
1776900340152,488,Update Cart-1,200,,Thread-Gruppe 1-12,text,true,,9792,154,16,16,486,0,0
1776900339833,807,List Products,200,,Thread-Gruppe 1-1,text,true,,112658,176,16,16,634,0,0
1776900339948,806,List Products,200,,Thread-Gruppe 1-3,text,true,,151559,176,16,16,688,0,0
1776900340197,664,Add Product to Cart,200,,Thread-Gruppe 1-4,text,true,,9792,263,16,16,659,0,0
1776900340549,316,Home,200,,Thread-Gruppe 1-2,text,true,,9118,150,16,16,315,0,24
1776900339948,953,List Products,200,,Thread-Gruppe 1-13,text,true,,105228,176,16,16,597,0,0
1776900340009,899,Look at Product,200,,Thread-Gruppe 1-5,text,true,,103666,162,16,16,852,0,0
1776900340370,562,Login,200,,Thread-Gruppe 1-6,text,true,,9921,428,16,16,177,0,0
1776900340370,177,Login-0,302,,Thread-Gruppe 1-6,,true,,803,278,16,16,177,0,0
1776900340547,385,Login-1,200,,Thread-Gruppe 1-6,text,true,,9118,150,16,16,385,0,0
1776900340478,455,Add Product to Cart,200,,Thread-Gruppe 1-8,text,true,,9792,263,16,16,455,0,0
1776900340573,464,Add Product to Cart,200,,Thread-Gruppe 1-7,text,true,,9792,263,16,16,360,0,0
1776900340640,611,Logout,200,,Thread-Gruppe 1-12,text,true,,10250,402,16,16,214,0,0
1776900340640,214,Logout-0,302,,Thread-Gruppe 1-12,,true,,1132,252,16,16,214,0,0
1776900340854,397,Logout-1,200,,Thread-Gruppe 1-12,text,true,,9118,150,16,16,319,0,0
1776900339780,1508,Look at Product,200,,Thread-Gruppe 1-16,text,true,,149491,164,16,16,1393,0,0
1776900340152,1138,List Products,200,,Thread-Gruppe 1-14,text,true,,151559,176,16,16,892,0,0
1776900340551,744,List Products,200,,Thread-Gruppe 1-11,text,true,,112658,176,16,16,700,0,0
1776900340871,559,Login,200,,Thread-Gruppe 1-2,text,true,,9922,428,16,16,176,0,0
1776900340871,176,Login-0,302,,Thread-Gruppe 1-2,,true,,804,278,16,16,176,0,0
1776900341047,383,Login-1,200,,Thread-Gruppe 1-2,text,true,,9118,150,16,16,383,0,0
1776900340933,497,Update Cart,200,,Thread-Gruppe 1-8,text,true,,10461,448,16,16,114,0,0
1776900340933,114,Update Cart-0,302,,Thread-Gruppe 1-8,,true,,669,294,16,16,114,0,0
1776900341047,383,Update Cart-1,200,,Thread-Gruppe 1-8,text,true,,9792,154,16,16,383,0,0
1776900340908,623,Add Product to Cart,200,,Thread-Gruppe 1-5,text,true,,9792,261,16,16,623,0,0
1776900340862,669,Update Cart,200,,Thread-Gruppe 1-4,text,true,,10461,448,16,16,69,0,0
1776900340862,69,Update Cart-0,302,,Thread-Gruppe 1-4,,true,,669,294,16,16,69,0,0
1776900340932,599,Update Cart-1,200,,Thread-Gruppe 1-4,text,true,,9792,154,16,16,599,0,0
1776900341251,386,Home,200,,Thread-Gruppe 1-12,text,true,,9118,150,16,16,386,0,0
1776900340195,1471,Look at Product,200,,Thread-Gruppe 1-9,text,true,,100121,164,16,16,1442,0,0
1776900341037,698,Update Cart,200,,Thread-Gruppe 1-7,text,true,,10461,448,16,16,136,0,0
1776900341037,136,Update Cart-0,302,,Thread-Gruppe 1-7,,true,,669,294,16,16,136,0,0
1776900341173,562,Update Cart-1,200,,Thread-Gruppe 1-7,text,true,,9792,154,16,16,562,0,0
1776900340461,1301,Look at Product,200,,Thread-Gruppe 1-10,text,true,,110427,164,16,16,1274,0,0
1776900341288,549,Add Product to Cart,200,,Thread-Gruppe 1-16,text,true,,9792,263,16,16,549,0,0
1776900340257,1621,Look at Product,200,,Thread-Gruppe 1-15,text,true,,103705,163,16,16,1582,0,0
1776900340932,965,List Products,200,,Thread-Gruppe 1-6,text,true,,151559,176,16,16,905,0,0
1776900340641,1397,Look at Product,200,,Thread-Gruppe 1-1,text,true,,108056,164,16,16,1295,0,0
1776900341430,610,Logout,200,,Thread-Gruppe 1-8,text,true,,10221,402,16,16,207,0,0
1776900341430,207,Logout-0,302,,Thread-Gruppe 1-8,,true,,1132,252,16,16,207,0,0
1776900341637,403,Logout-1,200,,Thread-Gruppe 1-8,text,true,,9089,150,16,16,403,0,0
1776900340902,1157,Look at Product,200,,Thread-Gruppe 1-13,text,true,,102930,164,16,16,1136,0,0
1776900341531,601,Logout,200,,Thread-Gruppe 1-4,text,true,,10221,402,16,16,204,0,0
1776900341531,204,Logout-0,302,,Thread-Gruppe 1-4,,true,,1132,252,16,16,204,0,0
1776900341735,397,Logout-1,200,,Thread-Gruppe 1-4,text,true,,9089,150,16,16,397,0,0
1776900341430,796,List Products,200,,Thread-Gruppe 1-2,text,true,,123956,176,16,16,702,0,0
1776900341637,592,Login,200,,Thread-Gruppe 1-12,text,true,,9921,429,16,16,211,0,0
1776900341637,211,Login-0,302,,Thread-Gruppe 1-12,,true,,803,279,16,16,211,0,0
1776900341848,381,Login-1,200,,Thread-Gruppe 1-12,text,true,,9118,150,16,16,381,0,0
1776900341666,579,Add Product to Cart,200,,Thread-Gruppe 1-9,text,true,,9792,263,16,16,579,0,0
1776900341878,369,Add Product to Cart,200,,Thread-Gruppe 1-15,text,true,,9792,262,16,16,369,0,0
1776900341762,485,Add Product to Cart,200,,Thread-Gruppe 1-10,text,true,,9792,263,16,16,485,0,0
