timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1776721718171,131,Home,200,,Thread-Gruppe 1-1,text,true,,9118,150,5,5,131,0,14
1776721718206,128,Home,200,,Thread-Gruppe 1-2,text,true,,9118,150,6,6,128,0,8
1776721718229,105,Home,200,,Thread-Gruppe 1-3,text,true,,9118,150,6,6,105,0,73
1776721718295,134,Home,200,,Thread-Gruppe 1-5,text,true,,9118,150,9,9,134,0,18
1776721718262,167,Home,200,,Thread-Gruppe 1-4,text,true,,9118,150,9,9,166,0,40
1776721718360,171,Home,200,,Thread-Gruppe 1-7,text,true,,9118,150,12,12,171,0,38
1776721718348,285,Login,200,,Thread-Gruppe 1-3,text,true,,9920,428,15,15,105,0,0
1776721718348,105,Login-0,302,,Thread-Gruppe 1-3,,true,,802,278,15,15,105,0,0
1776721718453,180,Login-1,200,,Thread-Gruppe 1-3,text,true,,9118,150,15,15,180,0,0
1776721718303,337,Login,200,,Thread-Gruppe 1-1,text,true,,9921,428,15,15,119,0,0
1776721718303,119,Login-0,302,,Thread-Gruppe 1-1,,true,,803,278,15,15,119,0,0
1776721718422,218,Login-1,200,,Thread-Gruppe 1-1,text,true,,9118,150,15,15,218,0,0
1776721718328,312,Home,200,,Thread-Gruppe 1-6,text,true,,9118,150,15,15,305,0,9
1776721718393,247,Home,200,,Thread-Gruppe 1-8,text,true,,9118,150,15,15,247,0,8
1776721718461,180,Home,200,,Thread-Gruppe 1-10,text,true,,9118,150,15,15,179,0,14
1776721718334,461,Login,200,,Thread-Gruppe 1-2,text,true,,9922,428,20,20,192,0,0
1776721718334,192,Login-0,302,,Thread-Gruppe 1-2,,true,,804,278,20,20,192,0,0
1776721718526,269,Login-1,200,,Thread-Gruppe 1-2,text,true,,9118,150,20,20,269,0,0
1776721718427,368,Home,200,,Thread-Gruppe 1-9,text,true,,9118,150,20,20,229,0,17
1776721718558,265,Home,200,,Thread-Gruppe 1-13,text,true,,9118,150,21,21,265,0,19
1776721718525,298,Home,200,,Thread-Gruppe 1-12,text,true,,9118,150,21,21,298,0,15
1776721718475,351,Login,200,,Thread-Gruppe 1-5,text,true,,9921,428,21,21,166,0,0
1776721718475,166,Login-0,302,,Thread-Gruppe 1-5,,true,,803,278,21,21,166,0,0
1776721718641,185,Login-1,200,,Thread-Gruppe 1-5,text,true,,9118,150,21,21,185,0,0
1776721718492,334,Home,200,,Thread-Gruppe 1-11,text,true,,9118,150,21,21,334,0,34
1776721718625,326,Home,200,,Thread-Gruppe 1-15,text,true,,9118,150,24,24,326,0,31
1776721718441,510,Login,200,,Thread-Gruppe 1-4,text,true,,9922,428,24,24,199,0,0
1776721718441,199,Login-0,302,,Thread-Gruppe 1-4,,true,,804,278,24,24,199,0,0
1776721718640,311,Login-1,200,,Thread-Gruppe 1-4,text,true,,9118,150,24,24,311,0,0
1776721718592,360,Home,200,,Thread-Gruppe 1-14,text,true,,9118,150,24,24,360,0,41
1776721718692,350,Login,200,,Thread-Gruppe 1-8,text,true,,9922,428,27,27,131,0,0
1776721718692,131,Login-0,302,,Thread-Gruppe 1-8,,true,,804,278,27,27,131,0,0
1776721718823,219,Login-1,200,,Thread-Gruppe 1-8,text,true,,9118,150,27,27,219,0,0
1776721718600,444,Login,200,,Thread-Gruppe 1-7,text,true,,9921,428,27,27,195,0,0
1776721718600,195,Login-0,302,,Thread-Gruppe 1-7,,true,,803,278,27,27,195,0,0
1776721718795,249,Login-1,200,,Thread-Gruppe 1-7,text,true,,9118,150,27,27,249,0,0
1776721718690,354,Home,200,,Thread-Gruppe 1-17,text,true,,9118,150,27,27,352,0,103
1776721718856,191,Home,200,,Thread-Gruppe 1-22,text,true,,9118,150,27,27,191,0,17
