timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1776901928565,74,Home,200,,Thread-Gruppe 1-1,text,true,,9118,150,1,1,74,0,28
1776901928673,160,Home,200,,Thread-Gruppe 1-2,text,true,,9118,150,3,3,159,0,14
1776901928640,293,Login,200,,Thread-Gruppe 1-1,text,true,,9921,428,3,3,185,0,0
1776901928640,185,Login-0,302,,Thread-Gruppe 1-1,,true,,803,278,3,3,185,0,0
1776901928825,108,Login-1,200,,Thread-Gruppe 1-1,text,true,,9118,150,3,3,108,0,0
1776901928813,222,Home,200,,Thread-Gruppe 1-3,text,true,,9118,150,4,4,222,0,11
1776901928938,609,Home,200,,Thread-Gruppe 1-4,text,true,,9118,150,8,8,609,0,9
1776901928833,895,Login,200,,Thread-Gruppe 1-2,text,true,,9921,428,8,8,289,0,0
1776901928833,289,Login-0,302,,Thread-Gruppe 1-2,,true,,803,278,8,8,289,0,0
1776901929122,606,Login-1,200,,Thread-Gruppe 1-2,text,true,,9118,150,8,8,606,0,0
1776901929063,759,Home,200,,Thread-Gruppe 1-5,text,true,,9118,150,8,8,679,0,7
1776901929298,533,Home,200,,Thread-Gruppe 1-7,text,true,,9118,150,8,8,533,0,8
1776901929174,657,Home,200,,Thread-Gruppe 1-6,text,true,,9118,150,8,8,657,0,27
1776901929422,606,Home,200,,Thread-Gruppe 1-8,text,true,,9118,150,8,8,606,0,10
1776901929035,1206,Login,200,,Thread-Gruppe 1-3,text,true,,9921,428,8,8,290,0,0
1776901929035,290,Login-0,302,,Thread-Gruppe 1-3,,true,,803,278,8,8,290,0,0
1776901929325,916,Login-1,200,,Thread-Gruppe 1-3,text,true,,9118,150,8,8,913,0,0
1776901929547,881,Login,200,,Thread-Gruppe 1-4,text,true,,9921,428,8,8,284,0,0
1776901929547,284,Login-0,302,,Thread-Gruppe 1-4,,true,,803,278,8,8,284,0,0
1776901929831,597,Login-1,200,,Thread-Gruppe 1-4,text,true,,9118,150,8,8,597,0,0
1776901929822,915,Login,200,,Thread-Gruppe 1-5,text,true,,9921,428,8,8,300,0,0
1776901929822,300,Login-0,302,,Thread-Gruppe 1-5,,true,,803,278,8,8,300,0,0
1776901930122,615,Login-1,200,,Thread-Gruppe 1-5,text,true,,9118,150,8,8,613,0,0
1776901928933,1883,List Products,200,,Thread-Gruppe 1-1,text,true,,123956,176,8,8,1804,0,0
1776901929831,1009,Login,200,,Thread-Gruppe 1-6,text,true,,9921,428,8,8,291,0,0
1776901929831,291,Login-0,302,,Thread-Gruppe 1-6,,true,,803,278,8,8,291,0,0
1776901930122,718,Login-1,200,,Thread-Gruppe 1-6,text,true,,9118,150,8,8,718,0,0
1776901929728,1215,List Products,200,,Thread-Gruppe 1-2,text,true,,97994,176,8,8,1108,0,0
1776901930028,1115,Login,200,,Thread-Gruppe 1-8,text,true,,9920,428,8,8,596,0,0
1776901930028,596,Login-0,302,,Thread-Gruppe 1-8,,true,,802,278,8,8,596,0,0
1776901930624,519,Login-1,200,,Thread-Gruppe 1-8,text,true,,9118,150,8,8,519,0,0
1776901929831,1394,Login,200,,Thread-Gruppe 1-7,text,true,,9920,428,8,8,904,0,0
1776901929831,904,Login-0,302,,Thread-Gruppe 1-7,,true,,802,278,8,8,904,0,0
1776901930735,490,Login-1,200,,Thread-Gruppe 1-7,text,true,,9118,150,8,8,490,0,0
1776901930241,1704,List Products,200,,Thread-Gruppe 1-3,text,true,,123956,176,8,8,1596,0,0
1776901930737,1681,List Products,200,,Thread-Gruppe 1-5,text,true,,105228,176,8,8,1525,0,0
1776901930840,1656,List Products,200,,Thread-Gruppe 1-6,text,true,,151559,176,8,8,1422,0,0
1776901930428,2222,List Products,200,,Thread-Gruppe 1-4,text,true,,112658,176,8,8,2028,0,0
1776901931143,1567,List Products,200,,Thread-Gruppe 1-8,text,true,,112658,176,8,8,1391,0,0
1776901931226,1508,List Products,200,,Thread-Gruppe 1-7,text,true,,97994,176,8,8,1426,0,0
1776901930944,2856,Look at Product,200,,Thread-Gruppe 1-2,text,true,,101708,163,8,8,2692,0,0
1776901930816,3035,Look at Product,200,,Thread-Gruppe 1-1,text,true,,123407,164,8,8,2819,0,0
1776901933800,358,Add Product to Cart,200,,Thread-Gruppe 1-2,text,true,,9792,262,8,8,358,0,0
1776901931946,2212,Look at Product,200,,Thread-Gruppe 1-3,text,true,,123491,164,8,8,2103,0,0
1776901932652,1513,Look at Product,200,,Thread-Gruppe 1-4,text,true,,106267,164,8,8,1473,0,0
1776901933851,484,Add Product to Cart,200,,Thread-Gruppe 1-1,text,true,,9792,263,8,8,484,0,0
1776901934158,559,Add Product to Cart,200,,Thread-Gruppe 1-3,text,true,,9792,263,8,8,559,0,0
1776901932497,2231,Look at Product,200,,Thread-Gruppe 1-6,text,true,,151845,164,8,8,1979,0,0
1776901934165,563,Add Product to Cart,200,,Thread-Gruppe 1-4,text,true,,9792,263,8,8,563,0,0
1776901932419,2334,Look at Product,200,,Thread-Gruppe 1-5,text,true,,99945,164,8,8,2061,0,0
1776901932734,2025,Look at Product,200,,Thread-Gruppe 1-7,text,true,,103614,163,8,8,1784,0,0
1776901932710,2064,Look at Product,200,,Thread-Gruppe 1-8,text,true,,109666,164,8,8,1996,0,0
1776901934158,869,Update Cart,200,,Thread-Gruppe 1-2,text,true,,10461,447,8,8,175,0,0
1776901934158,175,Update Cart-0,302,,Thread-Gruppe 1-2,,true,,669,293,8,8,175,0,0
1776901934333,694,Update Cart-1,200,,Thread-Gruppe 1-2,text,true,,9792,154,8,8,694,0,0
1776901934728,1000,Update Cart,200,,Thread-Gruppe 1-4,text,true,,10461,448,8,8,113,0,0
1776901934728,113,Update Cart-0,302,,Thread-Gruppe 1-4,,true,,669,294,8,8,113,0,0
1776901934841,887,Update Cart-1,200,,Thread-Gruppe 1-4,text,true,,9792,154,8,8,887,0,0
1776901935027,984,Logout,200,,Thread-Gruppe 1-2,text,true,,10250,402,8,8,404,0,0
1776901935027,404,Logout-0,302,,Thread-Gruppe 1-2,,true,,1132,252,8,8,404,0,0
1776901935431,580,Logout-1,200,,Thread-Gruppe 1-2,text,true,,9118,150,8,8,406,0,0
1776901934728,1308,Add Product to Cart,200,,Thread-Gruppe 1-6,text,true,,9792,263,8,8,1308,0,0
1776901934759,1378,Add Product to Cart,200,,Thread-Gruppe 1-7,text,true,,9792,262,8,8,1376,0,0
1776901934754,1383,Add Product to Cart,200,,Thread-Gruppe 1-5,text,true,,9792,263,8,8,1381,0,0
1776901934774,1461,Add Product to Cart,200,,Thread-Gruppe 1-8,text,true,,9792,263,8,8,1461,0,0
1776901936011,412,Home,200,,Thread-Gruppe 1-2,text,true,,9118,150,8,8,412,0,0
1776901934717,1811,Update Cart,200,,Thread-Gruppe 1-3,text,true,,10461,448,8,8,206,0,0
1776901934335,2193,Update Cart,200,,Thread-Gruppe 1-1,text,true,,10461,448,8,8,147,0,0
1776901934717,206,Update Cart-0,302,,Thread-Gruppe 1-3,,true,,669,294,8,8,206,0,0
1776901934923,1605,Update Cart-1,200,,Thread-Gruppe 1-3,text,true,,9792,154,8,8,1603,0,0
1776901934335,147,Update Cart-0,302,,Thread-Gruppe 1-1,,true,,669,294,8,8,147,0,0
1776901934482,2046,Update Cart-1,200,,Thread-Gruppe 1-1,text,true,,9792,154,8,8,2046,0,0
