timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1776904497294,29109,Home,500,,Thread-Gruppe 1-14,text,false,,7008,150,15,15,29109,0,9
1776904496491,29913,Home,500,,Thread-Gruppe 1-2,text,false,,7008,150,15,15,29913,0,9
1776904496896,29508,Home,500,,Thread-Gruppe 1-8,text,false,,7008,150,15,15,29508,0,11
1776904497226,29177,Home,500,,Thread-Gruppe 1-13,text,false,,7008,150,15,15,29177,0,8
1776904497361,29043,Home,500,,Thread-Gruppe 1-15,text,false,,7008,150,15,15,29043,0,9
1776904496426,29979,Home,200,,Thread-Gruppe 1-1,text,true,,9118,150,15,15,29977,0,10
1776904497159,29247,Home,500,,Thread-Gruppe 1-12,text,false,,7008,150,15,15,29246,0,13
1776904496557,29879,Home,500,,Thread-Gruppe 1-3,text,false,,7008,150,15,15,29879,0,15
1776904496959,29480,Home,500,,Thread-Gruppe 1-9,text,false,,7008,150,15,15,29480,0,16
1776904496691,29777,Home,500,,Thread-Gruppe 1-5,text,false,,7008,150,15,15,29777,0,12
1776904497025,29447,Home,500,,Thread-Gruppe 1-10,text,false,,7008,150,15,15,29447,0,14
1776904496758,29715,Home,500,,Thread-Gruppe 1-6,text,false,,7008,150,15,15,29715,0,30
1776904496625,29848,Home,500,,Thread-Gruppe 1-4,text,false,,7008,150,15,15,29848,0,7
1776904496828,29648,Home,500,,Thread-Gruppe 1-7,text,false,,7008,150,15,15,29648,0,32
1776904497093,29395,Home,500,,Thread-Gruppe 1-11,text,false,,7008,150,15,15,29395,0,7
1776904526407,3316,Login,200,,Thread-Gruppe 1-12,text,true,,9922,429,15,15,2470,0,33
1776904526407,2470,Login-0,302,,Thread-Gruppe 1-12,,true,,804,279,15,15,2470,0,33
1776904528877,846,Login-1,200,,Thread-Gruppe 1-12,text,true,,9118,150,15,15,846,0,0
1776904529723,0,List Products,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 74: http://172.20.10.4:8080/tools.descartes.teastore.webui/category?category=${category}&page=1,Thread-Gruppe 1-12,text,false,,1243,0,15,15,0,0,0
1776904526474,3307,Login,200,,Thread-Gruppe 1-10,text,true,,9922,429,15,15,2403,0,12
1776904526474,2403,Login-0,302,,Thread-Gruppe 1-10,,true,,804,279,15,15,2403,0,12
1776904528877,904,Login-1,200,,Thread-Gruppe 1-10,text,true,,9118,150,15,15,902,0,0
1776904526489,3292,Login,200,,Thread-Gruppe 1-11,text,true,,9922,429,15,15,2388,0,19
1776904526489,2388,Login-0,302,,Thread-Gruppe 1-11,,true,,804,279,15,15,2388,0,19
1776904528877,904,Login-1,200,,Thread-Gruppe 1-11,text,true,,9118,150,15,15,904,0,0
1776904526474,3307,Login,200,,Thread-Gruppe 1-6,text,true,,9921,428,15,15,2400,0,12
1776904526474,2400,Login-0,302,,Thread-Gruppe 1-6,,true,,803,278,15,15,2400,0,12
1776904528874,907,Login-1,200,,Thread-Gruppe 1-6,text,true,,9118,150,15,15,905,0,0
1776904529781,0,List Products,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 74: http://172.20.10.4:8080/tools.descartes.teastore.webui/category?category=${category}&page=1,Thread-Gruppe 1-11,text,false,,1243,0,15,15,0,0,0
1776904529781,0,List Products,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 74: http://172.20.10.4:8080/tools.descartes.teastore.webui/category?category=${category}&page=1,Thread-Gruppe 1-6,text,false,,1243,0,15,15,0,0,0
1776904529781,0,List Products,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 74: http://172.20.10.4:8080/tools.descartes.teastore.webui/category?category=${category}&page=1,Thread-Gruppe 1-10,text,false,,1243,0,15,15,0,0,0
1776904526405,3378,Login,200,,Thread-Gruppe 1-13,text,true,,9920,429,15,15,2468,0,28
1776904526405,2468,Login-0,302,,Thread-Gruppe 1-13,,true,,802,279,15,15,2468,0,28
1776904528873,910,Login-1,200,,Thread-Gruppe 1-13,text,true,,9118,150,15,15,910,0,0
1776904529783,0,List Products,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 74: http://172.20.10.4:8080/tools.descartes.teastore.webui/category?category=${category}&page=1,Thread-Gruppe 1-13,text,false,,1243,0,15,15,0,0,0
1776904526440,3346,Login,200,,Thread-Gruppe 1-9,text,true,,9921,428,15,15,2433,0,18
1776904526440,2433,Login-0,302,,Thread-Gruppe 1-9,,true,,803,278,15,15,2433,0,18
1776904528873,913,Login-1,200,,Thread-Gruppe 1-9,text,true,,9118,150,15,15,910,0,0
1776904526469,3317,Login,200,,Thread-Gruppe 1-5,text,true,,9921,428,15,15,2311,0,13
1776904526469,2311,Login-0,302,,Thread-Gruppe 1-5,,true,,803,278,15,15,2311,0,13
1776904528780,1006,Login-1,200,,Thread-Gruppe 1-5,text,true,,9118,150,15,15,1006,0,0
1776904529786,0,List Products,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 74: http://172.20.10.4:8080/tools.descartes.teastore.webui/category?category=${category}&page=1,Thread-Gruppe 1-9,text,false,,1243,0,15,15,0,0,0
