timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1776903398144,119,Home,200,,Thread-Gruppe 1-1,text,true,,9118,150,3,3,119,0,11
1776903398184,81,Home,200,,Thread-Gruppe 1-2,text,true,,9118,150,3,3,81,0,9
1776903398318,135,Home,200,,Thread-Gruppe 1-5,text,true,,9118,150,7,7,135,0,12
1776903398229,229,Home,200,,Thread-Gruppe 1-3,text,true,,9118,150,8,8,226,0,34
1776903398274,184,Home,200,,Thread-Gruppe 1-4,text,true,,9118,150,8,8,184,0,15
1776903398363,287,Home,200,,Thread-Gruppe 1-6,text,true,,9118,150,12,12,287,0,17
1776903398499,267,Home,200,,Thread-Gruppe 1-9,text,true,,9118,150,14,14,267,0,9
1776903398264,581,Login,200,,Thread-Gruppe 1-1,text,true,,9920,428,16,16,182,0,0
1776903398264,182,Login-0,302,,Thread-Gruppe 1-1,,true,,802,278,16,16,182,0,0
1776903398446,399,Login-1,200,,Thread-Gruppe 1-1,text,true,,9118,150,16,16,399,0,0
1776903398265,583,Login,200,,Thread-Gruppe 1-2,text,true,,9921,428,16,16,180,0,0
1776903398265,180,Login-0,302,,Thread-Gruppe 1-2,,true,,803,278,16,16,180,0,0
1776903398445,403,Login-1,200,,Thread-Gruppe 1-2,text,true,,9118,150,16,16,400,0,0
1776903398634,232,Home,200,,Thread-Gruppe 1-12,text,true,,9118,150,17,17,232,0,16
1776903398454,496,Home,200,,Thread-Gruppe 1-8,text,true,,9118,150,19,19,496,0,11
1776903398410,540,Home,200,,Thread-Gruppe 1-7,text,true,,9118,150,19,19,540,0,8
1776903398543,407,Home,200,,Thread-Gruppe 1-10,text,true,,9118,150,19,19,407,0,12
1776903398679,276,Home,200,,Thread-Gruppe 1-13,text,true,,9118,150,19,19,275,0,12
1776903398589,382,Home,200,,Thread-Gruppe 1-11,text,true,,9118,150,19,19,382,0,11
1776903398458,594,Login,200,,Thread-Gruppe 1-4,text,true,,9921,428,21,21,308,0,0
1776903398458,308,Login-0,302,,Thread-Gruppe 1-4,,true,,803,278,21,21,308,0,0
1776903398766,286,Login-1,200,,Thread-Gruppe 1-4,text,true,,9118,150,21,21,286,0,0
1776903398768,284,Home,200,,Thread-Gruppe 1-15,text,true,,9118,150,21,21,284,0,8
1776903398458,594,Login,200,,Thread-Gruppe 1-3,text,true,,9920,428,21,21,286,0,0
1776903398458,286,Login-0,302,,Thread-Gruppe 1-3,,true,,802,278,21,21,286,0,0
1776903398744,308,Login-1,200,,Thread-Gruppe 1-3,text,true,,9118,150,21,21,308,0,0
1776903398723,331,Home,200,,Thread-Gruppe 1-14,text,true,,9118,150,21,21,331,0,7
1776903398814,335,Home,200,,Thread-Gruppe 1-16,text,true,,9118,150,22,22,335,0,9
1776903398903,246,Home,200,,Thread-Gruppe 1-18,text,true,,9118,150,22,22,246,0,19
1776903398766,386,Login,200,,Thread-Gruppe 1-9,text,true,,9921,428,22,22,184,0,0
1776903398766,184,Login-0,302,,Thread-Gruppe 1-9,,true,,803,278,22,22,184,0,0
1776903398950,202,Login-1,200,,Thread-Gruppe 1-9,text,true,,9118,150,22,22,202,0,0
1776903398454,698,Login,200,,Thread-Gruppe 1-5,text,true,,9920,428,22,22,391,0,0
1776903398454,391,Login-0,302,,Thread-Gruppe 1-5,,true,,802,278,22,22,391,0,0
1776903398845,307,Login-1,200,,Thread-Gruppe 1-5,text,true,,9118,150,22,22,307,0,0
1776903398860,494,Home,200,,Thread-Gruppe 1-17,text,true,,9118,150,22,22,494,0,7
1776903398650,706,Login,200,,Thread-Gruppe 1-6,text,true,,9922,428,22,22,300,0,0
1776903398650,300,Login-0,302,,Thread-Gruppe 1-6,,true,,804,278,22,22,300,0,0
1776903398950,406,Login-1,200,,Thread-Gruppe 1-6,text,true,,9118,150,22,22,406,0,0
