timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1776902930453,220,Home,200,,Thread-Gruppe 1-1,text,true,,9118,150,7,7,220,0,28
1776902930487,195,Home,200,,Thread-Gruppe 1-2,text,true,,9118,150,8,8,186,0,14
1776902930519,270,Home,200,,Thread-Gruppe 1-3,text,true,,9118,150,11,11,270,0,11
1776902930582,484,Home,200,,Thread-Gruppe 1-5,text,true,,9118,150,19,19,484,0,9
1776902930615,654,Home,200,,Thread-Gruppe 1-6,text,true,,9118,150,25,25,654,0,8
1776902930813,559,Home,200,,Thread-Gruppe 1-12,text,true,,9118,150,28,28,559,0,9
1776902930747,712,Home,200,,Thread-Gruppe 1-10,text,true,,9118,150,30,30,624,0,9
1776902930553,906,Home,200,,Thread-Gruppe 1-4,text,true,,9118,150,30,30,906,0,36
1776902930779,695,Home,200,,Thread-Gruppe 1-11,text,true,,9118,150,30,30,695,0,12
1776902930681,800,Home,200,,Thread-Gruppe 1-8,text,true,,9118,150,30,30,793,0,11
1776902930913,568,Home,200,,Thread-Gruppe 1-15,text,true,,9118,150,30,30,568,0,10
1776902930845,637,Home,200,,Thread-Gruppe 1-13,text,true,,9118,150,30,30,636,0,9
1776902930649,833,Home,200,,Thread-Gruppe 1-7,text,true,,9118,150,30,30,833,0,33
1776902930880,602,Home,200,,Thread-Gruppe 1-14,text,true,,9118,150,30,30,602,0,29
1776902931144,2222,Home,200,,Thread-Gruppe 1-22,text,true,,9118,150,30,30,2222,0,9
1776902930714,2785,Home,200,,Thread-Gruppe 1-9,text,true,,9118,150,30,30,2785,0,8
1776902931077,2597,Home,200,,Thread-Gruppe 1-20,text,true,,9118,150,30,30,2597,0,11
1776902931241,2434,Home,200,,Thread-Gruppe 1-25,text,true,,9118,150,30,30,2434,0,15
1776902931109,2567,Home,200,,Thread-Gruppe 1-21,text,true,,9118,150,30,30,2461,0,27
1776902931177,2499,Home,200,,Thread-Gruppe 1-23,text,true,,9118,150,30,30,2499,0,13
1776902930978,2698,Home,200,,Thread-Gruppe 1-17,text,true,,9118,150,30,30,2697,0,22
1776902930683,3105,Login,200,,Thread-Gruppe 1-2,text,true,,9921,428,30,30,679,0,0
1776902930683,679,Login-0,302,,Thread-Gruppe 1-2,,true,,803,278,30,30,679,0,0
1776902931362,2426,Login-1,200,,Thread-Gruppe 1-2,text,true,,9118,150,30,30,2426,0,0
1776902931012,2855,Home,200,,Thread-Gruppe 1-18,text,true,,9118,150,30,30,2854,0,11
1776902931308,2560,Home,200,,Thread-Gruppe 1-27,text,true,,9118,150,30,30,2560,0,11
1776902931044,2825,Home,200,,Thread-Gruppe 1-19,text,true,,9118,150,30,30,2825,0,22
1776902931407,2561,Home,200,,Thread-Gruppe 1-30,text,true,,9118,150,30,30,2561,0,14
1776902930946,3121,Home,200,,Thread-Gruppe 1-16,text,true,,9118,150,30,30,3121,0,54
1776902931373,2800,Home,200,,Thread-Gruppe 1-29,text,true,,9118,150,30,30,2800,0,9
1776902930674,3586,Login,200,,Thread-Gruppe 1-1,text,true,,9921,428,30,30,688,0,0
1776902930674,688,Login-0,302,,Thread-Gruppe 1-1,,true,,803,278,30,30,688,0,0
1776902931362,2898,Login-1,200,,Thread-Gruppe 1-1,text,true,,9118,150,30,30,2898,0,0
