timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1776903955346,33196,Home,500,,Thread-Gruppe 1-8,text,false,,7008,150,15,15,33196,0,10
1776903955546,33062,Home,500,,Thread-Gruppe 1-11,text,false,,7008,150,15,15,33062,0,12
1776903955681,32927,Home,500,,Thread-Gruppe 1-13,text,false,,7008,150,15,15,32927,0,38
1776903955479,33131,Home,500,,Thread-Gruppe 1-10,text,false,,7008,150,15,15,33131,0,9
1776903955749,32861,Home,500,,Thread-Gruppe 1-14,text,false,,7008,150,15,15,32861,0,12
1776903955828,32784,Home,500,,Thread-Gruppe 1-15,text,false,,7008,150,15,15,32784,0,16
1776903955011,33601,Home,500,,Thread-Gruppe 1-3,text,false,,7008,150,15,15,33601,0,11
1776903955078,33536,Home,500,,Thread-Gruppe 1-4,text,false,,7008,150,15,15,33536,0,9
1776903955614,33000,Home,500,,Thread-Gruppe 1-12,text,false,,7008,150,15,15,33000,0,15
1776903955413,33203,Home,500,,Thread-Gruppe 1-9,text,false,,7008,150,15,15,33203,0,12
1776903954882,33734,Home,500,,Thread-Gruppe 1-1,text,false,,7008,150,15,15,33734,0,20
1776903955213,33405,Home,500,,Thread-Gruppe 1-6,text,false,,7008,150,15,15,33405,0,9
1776903955144,33972,Home,200,,Thread-Gruppe 1-5,text,true,,9118,150,15,15,33964,0,12
1776903954946,34170,Home,200,,Thread-Gruppe 1-2,text,true,,9118,150,15,15,34168,0,13
1776903955279,33840,Home,200,,Thread-Gruppe 1-7,text,true,,9118,150,15,15,33835,0,9
1776903989116,2103,Login,200,,Thread-Gruppe 1-2,text,true,,9921,428,15,15,1372,0,0
1776903989116,1372,Login-0,302,,Thread-Gruppe 1-2,,true,,803,278,15,15,1372,0,0
1776903990488,731,Login-1,200,,Thread-Gruppe 1-2,text,true,,9118,150,15,15,731,0,0
1776903988617,2607,Login,200,,Thread-Gruppe 1-6,text,true,,9921,428,15,15,1870,0,27
1776903988617,1870,Login-0,302,,Thread-Gruppe 1-6,,true,,803,278,15,15,1870,0,27
1776903990488,736,Login-1,200,,Thread-Gruppe 1-6,text,true,,9118,150,15,15,734,0,0
1776903991224,0,List Products,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in query at index 74: http://172.20.10.4:8080/tools.descartes.teastore.webui/category?category=${category}&page=1,Thread-Gruppe 1-6,text,false,,1243,0,15,15,0,0,0
1776903989116,2190,Login,200,,Thread-Gruppe 1-5,text,true,,9922,428,15,15,1372,0,0
1776903989116,1372,Login-0,302,,Thread-Gruppe 1-5,,true,,804,278,15,15,1372,0,0
1776903990488,818,Login-1,200,,Thread-Gruppe 1-5,text,true,,9118,150,15,15,818,0,0
1776903988615,2852,Login,200,,Thread-Gruppe 1-1,text,true,,9922,428,15,15,1889,0,15
