timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1776900757733,569,Look at Product,200,,Thread-Gruppe 1-16,text,true,,125949,164,16,16,527,0,0
1776900757779,536,Login,200,,Thread-Gruppe 1-3,text,true,,9921,428,16,16,413,0,0
1776900757779,413,Login-0,302,,Thread-Gruppe 1-3,,true,,803,278,16,16,413,0,0
1776900758192,123,Login-1,200,,Thread-Gruppe 1-3,text,true,,9118,150,16,16,123,0,0
1776900758185,132,Add Product to Cart,200,,Thread-Gruppe 1-14,text,true,,9792,263,16,16,132,0,0
1776900758192,125,Add Product to Cart,200,,Thread-Gruppe 1-15,text,true,,9792,263,16,16,125,0,0
1776900758200,117,Add Product to Cart,200,,Thread-Gruppe 1-1,text,true,,9792,262,16,16,117,0,0
1776900758207,112,Add Product to Cart,200,,Thread-Gruppe 1-13,text,true,,9792,263,16,16,112,0,0
1776900758011,317,Update Cart,200,,Thread-Gruppe 1-9,text,true,,10461,448,16,16,253,0,0
1776900758011,253,Update Cart-0,302,,Thread-Gruppe 1-9,,true,,669,294,16,16,253,0,0
1776900758264,64,Update Cart-1,200,,Thread-Gruppe 1-9,text,true,,9792,154,16,16,64,0,0
1776900758124,204,Update Cart,200,,Thread-Gruppe 1-10,text,true,,10461,448,16,16,138,0,0
1776900758124,138,Update Cart-0,302,,Thread-Gruppe 1-10,,true,,669,294,16,16,138,0,0
1776900758262,66,Update Cart-1,200,,Thread-Gruppe 1-10,text,true,,9792,154,16,16,66,0,0
1776900758170,170,Logout,200,,Thread-Gruppe 1-5,text,true,,10250,402,16,16,126,0,0
1776900758170,126,Logout-0,302,,Thread-Gruppe 1-5,,true,,1132,252,16,16,126,0,0
1776900758296,44,Logout-1,200,,Thread-Gruppe 1-5,text,true,,9118,150,16,16,44,0,0
1776900758302,43,Add Product to Cart,200,,Thread-Gruppe 1-16,text,true,,9792,263,16,16,43,0,0
1776900758192,153,Update Cart,200,,Thread-Gruppe 1-8,text,true,,10461,448,16,16,104,0,0
1776900758192,104,Update Cart-0,302,,Thread-Gruppe 1-8,,true,,669,294,16,16,104,0,0
1776900758296,49,Update Cart-1,200,,Thread-Gruppe 1-8,text,true,,9792,154,16,16,49,0,0
1776900758172,230,Update Cart,200,,Thread-Gruppe 1-11,text,true,,10461,448,16,16,124,0,0
1776900758172,124,Update Cart-0,302,,Thread-Gruppe 1-11,,true,,669,294,16,16,124,0,0
1776900758296,106,Update Cart-1,200,,Thread-Gruppe 1-11,text,true,,9792,154,16,16,106,0,0
1776900758194,220,Logout,200,,Thread-Gruppe 1-6,text,true,,10250,402,16,16,121,0,0
1776900758194,121,Logout-0,302,,Thread-Gruppe 1-6,,true,,1132,252,16,16,121,0,0
1776900758315,99,Logout-1,200,,Thread-Gruppe 1-6,text,true,,9118,150,16,16,99,0,0
1776900758296,118,Logout,200,,Thread-Gruppe 1-7,text,true,,10250,402,16,16,43,0,0
1776900758296,43,Logout-0,302,,Thread-Gruppe 1-7,,true,,1132,252,16,16,43,0,0
1776900758339,75,Logout-1,200,,Thread-Gruppe 1-7,text,true,,9118,150,16,16,75,0,0
1776900758296,118,Add Product to Cart,200,,Thread-Gruppe 1-2,text,true,,9792,262,16,16,118,0,0
1776900758229,187,Update Cart,200,,Thread-Gruppe 1-12,text,true,,10461,448,16,16,86,0,0
1776900758229,86,Update Cart-0,302,,Thread-Gruppe 1-12,,true,,669,294,16,16,86,0,0
1776900758315,101,Update Cart-1,200,,Thread-Gruppe 1-12,text,true,,9792,154,16,16,101,0,0
1776900758315,124,List Products,200,,Thread-Gruppe 1-3,text,true,,105228,176,16,16,101,0,0
1776900758328,116,Logout,200,,Thread-Gruppe 1-9,text,true,,10250,402,16,16,86,0,0
1776900758328,86,Logout-0,302,,Thread-Gruppe 1-9,,true,,1132,252,16,16,86,0,0
1776900758414,30,Logout-1,200,,Thread-Gruppe 1-9,text,true,,9118,150,16,16,30,0,0
1776900758382,75,Login,200,,Thread-Gruppe 1-4,text,true,,9920,428,16,16,57,0,0
1776900758382,57,Login-0,302,,Thread-Gruppe 1-4,,true,,802,278,16,16,57,0,0
1776900758439,18,Login-1,200,,Thread-Gruppe 1-4,text,true,,9118,150,16,16,18,0,0
1776900758444,37,Logout,200,,Thread-Gruppe 1-10,text,true,,10250,402,16,16,13,0,0
1776900758444,13,Logout-0,302,,Thread-Gruppe 1-10,,true,,1132,252,16,16,13,0,0
1776900758457,24,Logout-1,200,,Thread-Gruppe 1-10,text,true,,9118,150,16,16,24,0,0
1776900758488,33,Home,200,,Thread-Gruppe 1-5,text,true,,9118,150,16,16,33,0,0
1776900758489,53,Logout,200,,Thread-Gruppe 1-11,text,true,,10250,402,16,16,32,0,0
1776900758489,32,Logout-0,302,,Thread-Gruppe 1-11,,true,,1132,252,16,16,32,0,0
1776900758521,21,Logout-1,200,,Thread-Gruppe 1-11,text,true,,9118,150,16,16,21,0,0
1776900758513,29,Home,200,,Thread-Gruppe 1-6,text,true,,9118,150,16,16,29,0,0
1776900758505,52,Update Cart,200,,Thread-Gruppe 1-14,text,true,,10461,448,16,16,26,0,0
1776900758505,26,Update Cart-0,302,,Thread-Gruppe 1-14,,true,,669,294,16,16,26,0,0
1776900758531,26,Update Cart-1,200,,Thread-Gruppe 1-14,text,true,,9792,154,16,16,26,0,0
1776900758518,41,Update Cart,200,,Thread-Gruppe 1-1,text,true,,10461,447,16,16,17,0,0
1776900758518,17,Update Cart-0,302,,Thread-Gruppe 1-1,,true,,669,293,16,16,17,0,0
1776900758535,24,Update Cart-1,200,,Thread-Gruppe 1-1,text,true,,9792,154,16,16,24,0,0
1776900758512,47,Update Cart,200,,Thread-Gruppe 1-15,text,true,,10461,448,16,16,23,0,0
1776900758512,23,Update Cart-0,302,,Thread-Gruppe 1-15,,true,,669,294,16,16,23,0,0
1776900758535,24,Update Cart-1,200,,Thread-Gruppe 1-15,text,true,,9792,154,16,16,24,0,0
1776900758527,37,Update Cart,200,,Thread-Gruppe 1-13,text,true,,10461,448,16,16,15,0,0
1776900758527,15,Update Cart-0,302,,Thread-Gruppe 1-13,,true,,669,294,16,16,15,0,0
1776900758542,22,Update Cart-1,200,,Thread-Gruppe 1-13,text,true,,9792,154,16,16,22,0,0
1776900758512,55,Logout,200,,Thread-Gruppe 1-8,text,true,,10250,402,16,16,30,0,0
1776900758512,30,Logout-0,302,,Thread-Gruppe 1-8,,true,,1132,252,16,16,30,0,0
1776900758542,25,Logout-1,200,,Thread-Gruppe 1-8,text,true,,9118,150,16,16,22,0,0
1776900758543,34,Logout,200,,Thread-Gruppe 1-12,text,true,,10250,402,16,16,16,0,0
1776900758543,16,Logout-0,302,,Thread-Gruppe 1-12,,true,,1132,252,16,16,16,0,0
1776900758559,18,Logout-1,200,,Thread-Gruppe 1-12,text,true,,9118,150,16,16,18,0,0
1776900758616,26,Home,200,,Thread-Gruppe 1-7,text,true,,9118,150,16,16,26,0,0
1776900758622,78,Update Cart,200,,Thread-Gruppe 1-16,text,true,,10461,448,16,16,20,0,0
1776900758622,20,Update Cart-0,302,,Thread-Gruppe 1-16,,true,,669,294,16,16,20,0,0
1776900758642,58,Update Cart-1,200,,Thread-Gruppe 1-16,text,true,,9792,154,16,16,58,0,0
1776900758616,86,Update Cart,200,,Thread-Gruppe 1-2,text,true,,10461,447,16,16,18,0,0
1776900758616,18,Update Cart-0,302,,Thread-Gruppe 1-2,,true,,669,293,16,16,18,0,0
1776900758634,68,Update Cart-1,200,,Thread-Gruppe 1-2,text,true,,9792,154,16,16,68,0,0
1776900758648,56,Home,200,,Thread-Gruppe 1-9,text,true,,9118,150,16,16,56,0,0
1776900758635,204,Look at Product,200,,Thread-Gruppe 1-3,text,true,,104051,164,16,16,175,0,0
1776900758763,84,Home,200,,Thread-Gruppe 1-10,text,true,,9118,150,16,16,84,0,0
1776900758700,147,List Products,200,,Thread-Gruppe 1-4,text,true,,105228,176,16,16,128,0,0
1776900758809,53,Home,200,,Thread-Gruppe 1-11,text,true,,9118,150,16,16,53,0,0
1776900758832,65,Home,200,,Thread-Gruppe 1-8,text,true,,9118,150,16,16,65,0,0
1776900758862,42,Home,200,,Thread-Gruppe 1-12,text,true,,9118,150,16,16,42,0,0
1776900758832,73,Logout,200,,Thread-Gruppe 1-15,text,true,,10250,402,16,16,30,0,0
1776900758832,30,Logout-0,302,,Thread-Gruppe 1-15,,true,,1132,252,16,16,30,0,0
1776900758862,43,Logout-1,200,,Thread-Gruppe 1-15,text,true,,9118,150,16,16,43,0,0
1776900758809,96,Login,200,,Thread-Gruppe 1-5,text,true,,9922,428,16,16,74,0,0
1776900758809,74,Login-0,302,,Thread-Gruppe 1-5,,true,,804,278,16,16,74,0,0
1776900758883,22,Login-1,200,,Thread-Gruppe 1-5,text,true,,9118,150,16,16,22,0,0
1776900758847,77,Logout,200,,Thread-Gruppe 1-13,text,true,,10250,402,16,16,50,0,0
1776900758847,50,Logout-0,302,,Thread-Gruppe 1-13,,true,,1132,252,16,16,50,0,0
1776900758897,27,Logout-1,200,,Thread-Gruppe 1-13,text,true,,9118,150,16,16,27,0,0
1776900758833,91,Login,200,,Thread-Gruppe 1-6,text,true,,9921,428,16,16,64,0,0
1776900758833,64,Login-0,302,,Thread-Gruppe 1-6,,true,,803,278,16,16,64,0,0
1776900758897,27,Login-1,200,,Thread-Gruppe 1-6,text,true,,9118,150,16,16,27,0,0
1776900758839,89,Logout,200,,Thread-Gruppe 1-1,text,true,,10250,402,16,16,58,0,0
1776900758839,58,Logout-0,302,,Thread-Gruppe 1-1,,true,,1132,252,16,16,58,0,0
1776900758897,31,Logout-1,200,,Thread-Gruppe 1-1,text,true,,9118,150,16,16,31,0,0
1776900758825,103,Logout,200,,Thread-Gruppe 1-14,text,true,,10250,402,16,16,72,0,0
1776900758825,72,Logout-0,302,,Thread-Gruppe 1-14,,true,,1132,252,16,16,72,0,0
1776900758897,31,Logout-1,200,,Thread-Gruppe 1-14,text,true,,9118,150,16,16,31,0,0
1776900758956,49,Add Product to Cart,200,,Thread-Gruppe 1-3,text,true,,9792,263,16,16,49,0,0
1776900758935,90,Logout,200,,Thread-Gruppe 1-2,text,true,,10250,402,16,16,63,0,0
1776900758935,63,Logout-0,302,,Thread-Gruppe 1-2,,true,,1132,252,16,16,63,0,0
1776900758998,27,Logout-1,200,,Thread-Gruppe 1-2,text,true,,9118,150,16,16,27,0,0
1776900758942,83,Logout,200,,Thread-Gruppe 1-16,text,true,,10250,402,16,16,55,0,0
1776900758942,55,Logout-0,302,,Thread-Gruppe 1-16,,true,,1132,252,16,16,55,0,0
1776900758997,28,Logout-1,200,,Thread-Gruppe 1-16,text,true,,9118,150,16,16,28,0,0
1776900758934,110,Login,200,,Thread-Gruppe 1-7,text,true,,9922,428,16,16,81,0,0
1776900758967,77,Login,200,,Thread-Gruppe 1-9,text,true,,9922,428,16,16,48,0,0
1776900758934,81,Login-0,302,,Thread-Gruppe 1-7,,true,,804,278,16,16,81,0,0
1776900759015,29,Login-1,200,,Thread-Gruppe 1-7,text,true,,9118,150,16,16,29,0,0
1776900758967,48,Login-0,302,,Thread-Gruppe 1-9,,true,,804,278,16,16,48,0,0
1776900759015,29,Login-1,200,,Thread-Gruppe 1-9,text,true,,9118,150,16,16,29,0,0
1776900759021,58,Look at Product,200,,Thread-Gruppe 1-4,text,true,,104051,164,16,16,45,0,0
1776900759084,44,Login,200,,Thread-Gruppe 1-10,text,true,,9921,429,16,16,23,0,0
1776900759084,23,Login-0,302,,Thread-Gruppe 1-10,,true,,803,279,16,16,23,0,0
1776900759107,21,Login-1,200,,Thread-Gruppe 1-10,text,true,,9118,150,16,16,21,0,0
1776900759145,29,Home,200,,Thread-Gruppe 1-14,text,true,,9118,150,16,16,29,0,0
1776900759152,24,Home,200,,Thread-Gruppe 1-15,text,true,,9118,150,16,16,24,0,0
1776900759159,52,Home,200,,Thread-Gruppe 1-1,text,true,,9118,150,16,16,52,0,0
1776900759129,82,List Products,200,,Thread-Gruppe 1-5,text,true,,112658,176,16,16,45,0,0
1776900759154,74,List Products,200,,Thread-Gruppe 1-6,text,true,,151559,176,16,16,57,0,0
1776900759167,66,Home,200,,Thread-Gruppe 1-13,text,true,,9118,150,16,16,66,0,0
1776900759151,113,Login,200,,Thread-Gruppe 1-8,text,true,,9921,428,16,16,60,0,0
