timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1776897306481,714,Login,200,,Thread-Gruppe 1-16,text,true,,9920,429,30,30,335,0,0
1776897306481,335,Login-0,302,,Thread-Gruppe 1-16,,true,,802,279,30,30,335,0,0
1776897306816,379,Login-1,200,,Thread-Gruppe 1-16,text,true,,9118,150,30,30,379,0,0
1776897306701,598,Login,200,,Thread-Gruppe 1-27,text,true,,9921,429,30,30,189,0,0
1776897306701,189,Login-0,302,,Thread-Gruppe 1-27,,true,,803,279,30,30,189,0,0
1776897306890,409,Login-1,200,,Thread-Gruppe 1-27,text,true,,9118,150,30,30,409,0,0
1776897306191,1110,List Products,200,,Thread-Gruppe 1-4,text,true,,97994,176,30,30,888,0,0
1776897306481,910,Login,200,,Thread-Gruppe 1-25,text,true,,9921,429,30,30,335,0,0
1776897306481,335,Login-0,302,,Thread-Gruppe 1-25,,true,,803,279,30,30,335,0,0
1776897306816,575,Login-1,200,,Thread-Gruppe 1-25,text,true,,9118,150,30,30,572,0,0
1776897306590,801,Login,200,,Thread-Gruppe 1-28,text,true,,9922,429,30,30,284,0,0
1776897306590,284,Login-0,302,,Thread-Gruppe 1-28,,true,,804,279,30,30,284,0,0
1776897306874,517,Login-1,200,,Thread-Gruppe 1-28,text,true,,9118,150,30,30,517,0,0
1776897306191,1200,List Products,200,,Thread-Gruppe 1-11,text,true,,112658,176,30,30,796,0,0
1776897306577,904,Login,200,,Thread-Gruppe 1-22,text,true,,9921,429,30,30,237,0,0
1776897306577,237,Login-0,302,,Thread-Gruppe 1-22,,true,,803,279,30,30,237,0,0
1776897306814,667,Login-1,200,,Thread-Gruppe 1-22,text,true,,9118,150,30,30,574,0,0
1776897306701,889,Login,200,,Thread-Gruppe 1-30,text,true,,9922,429,30,30,289,0,0
1776897306701,289,Login-0,302,,Thread-Gruppe 1-30,,true,,804,279,30,30,289,0,0
1776897306990,600,Login-1,200,,Thread-Gruppe 1-30,text,true,,9118,150,30,30,600,0,0
1776897306814,776,Login,200,,Thread-Gruppe 1-21,text,true,,9921,429,30,30,367,0,0
1776897306814,367,Login-0,302,,Thread-Gruppe 1-21,,true,,803,279,30,30,367,0,0
1776897307181,409,Login-1,200,,Thread-Gruppe 1-21,text,true,,9118,150,30,30,409,0,0
1776897306703,912,List Products,200,,Thread-Gruppe 1-5,text,true,,151559,176,30,30,789,0,0
1776897306482,1203,Login,200,,Thread-Gruppe 1-20,text,true,,9920,429,30,30,494,0,0
1776897306482,494,Login-0,302,,Thread-Gruppe 1-20,,true,,802,279,30,30,494,0,0
1776897306976,709,Login-1,200,,Thread-Gruppe 1-20,text,true,,9118,150,30,30,709,0,0
1776897306814,872,Login,200,,Thread-Gruppe 1-24,text,true,,9922,429,30,30,572,0,0
1776897306814,572,Login-0,302,,Thread-Gruppe 1-24,,true,,804,279,30,30,572,0,0
1776897307386,300,Login-1,200,,Thread-Gruppe 1-24,text,true,,9118,150,30,30,300,0,0
1776897306772,1128,Login,200,,Thread-Gruppe 1-29,text,true,,9921,429,30,30,709,0,0
1776897306772,709,Login-0,302,,Thread-Gruppe 1-29,,true,,803,279,30,30,709,0,0
1776897307481,419,Login-1,200,,Thread-Gruppe 1-29,text,true,,9118,150,30,30,419,0,0
1776897306816,1203,List Products,200,,Thread-Gruppe 1-8,text,true,,105228,176,30,30,971,0,0
1776897306816,1275,List Products,200,,Thread-Gruppe 1-18,text,true,,105228,176,30,30,969,0,0
1776897306695,1396,List Products,200,,Thread-Gruppe 1-12,text,true,,112658,176,30,30,1206,0,0
1776897306813,1280,Login,200,,Thread-Gruppe 1-23,text,true,,9922,429,30,30,677,0,0
1776897306813,677,Login-0,302,,Thread-Gruppe 1-23,,true,,804,279,30,30,677,0,0
1776897307490,603,Login-1,200,,Thread-Gruppe 1-23,text,true,,9118,150,30,30,603,0,0
1776897306814,1311,List Products,200,,Thread-Gruppe 1-15,text,true,,123956,176,30,30,1214,0,0
1776897306701,1452,List Products,200,,Thread-Gruppe 1-10,text,true,,151559,176,30,30,1325,0,0
1776897307299,925,List Products,200,,Thread-Gruppe 1-27,text,true,,112658,176,30,30,894,0,0
1776897306696,1599,List Products,200,,Thread-Gruppe 1-19,text,true,,105228,176,30,30,1091,0,0
1776897306590,1707,List Products,200,,Thread-Gruppe 1-9,text,true,,123956,176,30,30,1501,0,0
1776897306890,1462,List Products,200,,Thread-Gruppe 1-13,text,true,,112658,176,30,30,1301,0,0
1776897307391,974,List Products,200,,Thread-Gruppe 1-25,text,true,,151559,176,30,30,902,0,0
1776897306285,2206,Look at Product,200,,Thread-Gruppe 1-1,text,true,,103851,164,30,30,2107,0,0
1776897307079,1527,List Products,200,,Thread-Gruppe 1-14,text,true,,123956,176,30,30,1114,0,0
1776897307481,1175,List Products,200,,Thread-Gruppe 1-22,text,true,,151559,176,30,30,1011,0,0
1776897306990,1749,List Products,200,,Thread-Gruppe 1-26,text,true,,151559,176,30,30,1303,0,0
1776897306993,1773,List Products,200,,Thread-Gruppe 1-17,text,true,,105228,176,30,30,1724,0,0
1776897307685,1132,List Products,200,,Thread-Gruppe 1-20,text,true,,112658,176,30,30,742,0,0
1776897306920,1906,Look at Product,200,,Thread-Gruppe 1-7,text,true,,108056,164,30,30,1891,0,0
1776897306649,2265,Look at Product,200,,Thread-Gruppe 1-3,text,true,,103366,164,30,30,2177,0,0
1776897307590,1329,List Products,200,,Thread-Gruppe 1-30,text,true,,151559,176,30,30,1221,0,0
1776897306590,2329,List Products,200,,Thread-Gruppe 1-6,text,true,,105228,176,30,30,2222,0,0
1776897307591,1334,List Products,200,,Thread-Gruppe 1-21,text,true,,97994,176,30,30,1227,0,0
1776897307391,1562,List Products,200,,Thread-Gruppe 1-28,text,true,,112658,176,30,30,1523,0,0
1776897307195,1921,List Products,200,,Thread-Gruppe 1-16,text,true,,105228,176,30,30,1788,0,0
1776897307686,1514,List Products,200,,Thread-Gruppe 1-24,text,true,,112658,176,30,30,1420,0,0
1776897307901,1309,List Products,200,,Thread-Gruppe 1-29,text,true,,123956,176,30,30,1101,0,0
1776897308093,1127,List Products,200,,Thread-Gruppe 1-23,text,true,,105228,176,30,30,1017,0,0
1776897306814,2474,Look at Product,200,,Thread-Gruppe 1-2,text,true,,103170,163,30,30,2388,0,0
1776897307302,2222,Look at Product,200,,Thread-Gruppe 1-4,text,true,,103491,163,30,30,2100,0,0
1776897307615,1911,Look at Product,200,,Thread-Gruppe 1-5,text,true,,154035,164,30,30,1785,0,0
1776897308825,700,Add Product to Cart,200,,Thread-Gruppe 1-7,text,true,,9792,263,30,30,700,0,0
1776897308491,1036,Add Product to Cart,200,,Thread-Gruppe 1-1,text,true,,9792,263,30,30,1036,0,0
1776897308913,668,Add Product to Cart,200,,Thread-Gruppe 1-3,text,true,,9792,263,30,30,668,0,0
1776897309287,612,Add Product to Cart,200,,Thread-Gruppe 1-2,text,true,,9792,262,30,30,612,0,0
1776897308352,1772,Look at Product,200,,Thread-Gruppe 1-13,text,true,,106009,164,30,30,1638,0,0
1776897308225,1957,Look at Product,200,,Thread-Gruppe 1-27,text,true,,106267,164,30,30,1764,0,0
1776897307391,2827,Look at Product,200,,Thread-Gruppe 1-11,text,true,,111759,164,30,30,2716,0,0
1776897309525,757,Add Product to Cart,200,,Thread-Gruppe 1-5,text,true,,9792,263,30,30,757,0,0
1776897309581,804,Update Cart,200,,Thread-Gruppe 1-3,text,true,,10461,448,30,30,197,0,0
1776897309581,197,Update Cart-0,302,,Thread-Gruppe 1-3,,true,,669,294,30,30,197,0,0
1776897309778,607,Update Cart-1,200,,Thread-Gruppe 1-3,text,true,,9792,154,30,30,607,0,0
1776897308091,2358,Look at Product,200,,Thread-Gruppe 1-18,text,true,,101869,164,30,30,2091,0,0
1776897309525,923,Update Cart,200,,Thread-Gruppe 1-7,text,true,,10461,448,30,30,56,0,0
1776897309525,56,Update Cart-0,302,,Thread-Gruppe 1-7,,true,,669,294,30,30,56,0,0
1776897309581,867,Update Cart-1,200,,Thread-Gruppe 1-7,text,true,,9792,154,30,30,867,0,0
1776897308020,2449,Look at Product,200,,Thread-Gruppe 1-8,text,true,,104392,164,30,30,2366,0,0
1776897308295,2188,Look at Product,200,,Thread-Gruppe 1-19,text,true,,102770,164,30,30,1819,0,0
1776897308153,2330,Look at Product,200,,Thread-Gruppe 1-10,text,true,,149385,164,30,30,2287,0,0
1776897308126,2362,Look at Product,200,,Thread-Gruppe 1-15,text,true,,120497,164,30,30,2315,0,0
1776897309527,1057,Update Cart,200,,Thread-Gruppe 1-1,text,true,,10461,448,30,30,157,0,0
1776897309527,157,Update Cart-0,302,,Thread-Gruppe 1-1,,true,,669,294,30,30,157,0,0
1776897309684,900,Update Cart-1,200,,Thread-Gruppe 1-1,text,true,,9792,154,30,30,900,0,0
1776897308766,1923,Look at Product,200,,Thread-Gruppe 1-17,text,true,,101869,164,30,30,1678,0,0
1776897309900,789,Update Cart,200,,Thread-Gruppe 1-2,text,true,,10461,447,30,30,88,0,0
1776897309900,88,Update Cart-0,302,,Thread-Gruppe 1-2,,true,,669,293,30,30,88,0,0
1776897309988,701,Update Cart-1,200,,Thread-Gruppe 1-2,text,true,,9792,154,30,30,701,0,0
1776897309523,1170,Add Product to Cart,200,,Thread-Gruppe 1-4,text,true,,9792,262,30,30,1167,0,0
1776897308656,2159,Look at Product,200,,Thread-Gruppe 1-22,text,true,,150721,164,30,30,2033,0,0
1776897308298,2550,Look at Product,200,,Thread-Gruppe 1-9,text,true,,123047,164,30,30,2491,0,0
1776897308739,2118,Look at Product,200,,Thread-Gruppe 1-26,text,true,,153782,164,30,30,2049,0,0
1776897308606,2282,Look at Product,200,,Thread-Gruppe 1-14,text,true,,122889,164,30,30,2209,0,0
1776897310181,719,Add Product to Cart,200,,Thread-Gruppe 1-27,text,true,,9792,263,30,30,719,0,0
1776897310217,684,Add Product to Cart,200,,Thread-Gruppe 1-11,text,true,,9792,263,30,30,683,0,0
1776897310448,548,Logout,200,,Thread-Gruppe 1-7,text,true,,10250,402,30,30,249,0,0
1776897310448,249,Logout-0,302,,Thread-Gruppe 1-7,,true,,1132,252,30,30,249,0,0
1776897310697,299,Logout-1,200,,Thread-Gruppe 1-7,text,true,,9118,150,30,30,299,0,0
1776897308817,2179,Look at Product,200,,Thread-Gruppe 1-20,text,true,,109281,164,30,30,2084,0,0
1776897310386,610,Logout,200,,Thread-Gruppe 1-3,text,true,,10250,402,30,30,311,0,0
1776897310386,311,Logout-0,302,,Thread-Gruppe 1-3,,true,,1132,252,30,30,311,0,0
1776897310697,299,Logout-1,200,,Thread-Gruppe 1-3,text,true,,9118,150,30,30,299,0,0
1776897308919,2116,Look at Product,200,,Thread-Gruppe 1-6,text,true,,104056,164,30,30,2077,0,0
1776897310689,502,Add Product to Cart,200,,Thread-Gruppe 1-17,text,true,,9792,263,30,30,502,0,0
1776897310693,500,Update Cart,200,,Thread-Gruppe 1-4,text,true,,10461,447,30,30,143,0,0
1776897310693,143,Update Cart-0,302,,Thread-Gruppe 1-4,,true,,669,293,30,30,143,0,0
1776897310836,357,Update Cart-1,200,,Thread-Gruppe 1-4,text,true,,9792,154,30,30,357,0,0
1776897310282,913,Update Cart,200,,Thread-Gruppe 1-5,text,true,,10461,448,30,30,164,0,0
1776897310282,164,Update Cart-0,302,,Thread-Gruppe 1-5,,true,,669,294,30,30,164,0,0
1776897310446,749,Update Cart-1,200,,Thread-Gruppe 1-5,text,true,,9792,154,30,30,747,0,0
1776897310123,1172,Add Product to Cart,200,,Thread-Gruppe 1-13,text,true,,9792,263,30,30,1145,0,0
1776897310689,606,Logout,200,,Thread-Gruppe 1-2,text,true,,10250,402,30,30,211,0,0
1776897310689,211,Logout-0,302,,Thread-Gruppe 1-2,,true,,1132,252,30,30,211,0,0
1776897310901,394,Logout-1,200,,Thread-Gruppe 1-2,text,true,,9118,150,30,30,394,0,0
1776897310448,849,Add Product to Cart,200,,Thread-Gruppe 1-18,text,true,,9792,263,30,30,849,0,0
1776897310468,836,Add Product to Cart,200,,Thread-Gruppe 1-8,text,true,,9792,263,30,30,836,0,0
1776897310848,458,Add Product to Cart,200,,Thread-Gruppe 1-9,text,true,,9792,263,30,30,456,0,0
1776897308091,3216,Look at Product,200,,Thread-Gruppe 1-12,text,true,,108498,164,30,30,3028,0,0
1776897310816,495,Add Product to Cart,200,,Thread-Gruppe 1-22,text,true,,9792,263,30,30,495,0,0
1776897308953,2358,Look at Product,200,,Thread-Gruppe 1-28,text,true,,108828,164,30,30,2236,0,0
1776897309200,2118,Look at Product,200,,Thread-Gruppe 1-24,text,true,,108828,164,30,30,1993,0,0
1776897310996,323,Home,200,,Thread-Gruppe 1-7,text,true,,9118,150,30,30,323,0,0
1776897310482,838,Add Product to Cart,200,,Thread-Gruppe 1-10,text,true,,9792,263,30,30,838,0,0
1776897308366,2960,Look at Product,200,,Thread-Gruppe 1-25,text,true,,149101,164,30,30,2826,0,0
1776897309220,2118,Look at Product,200,,Thread-Gruppe 1-23,text,true,,103098,164,30,30,2077,0,0
1776897309116,2225,Look at Product,200,,Thread-Gruppe 1-16,text,true,,105580,164,30,30,2177,0,0
1776897308924,2476,Look at Product,200,,Thread-Gruppe 1-21,text,true,,101708,163,30,30,2397,0,0
1776897310996,407,Add Product to Cart,200,,Thread-Gruppe 1-20,text,true,,9792,263,30,30,407,0,0
1776897310487,1036,Add Product to Cart,200,,Thread-Gruppe 1-15,text,true,,9792,263,30,30,1036,0,0
1776897310996,527,Home,200,,Thread-Gruppe 1-3,text,true,,9118,150,30,30,527,0,0
1776897310889,637,Add Product to Cart,200,,Thread-Gruppe 1-14,text,true,,9792,263,30,30,637,0,0
1776897311036,490,Add Product to Cart,200,,Thread-Gruppe 1-6,text,true,,9792,263,30,30,490,0,0
1776897308919,2611,Look at Product,200,,Thread-Gruppe 1-30,text,true,,151325,164,30,30,2473,0,0
1776897310482,1049,Add Product to Cart,200,,Thread-Gruppe 1-19,text,true,,9792,263,30,30,1049,0,0
1776897310901,689,Update Cart,200,,Thread-Gruppe 1-27,text,true,,10461,448,30,30,290,0,0
1776897310901,290,Update Cart-0,302,,Thread-Gruppe 1-27,,true,,669,294,30,30,290,0,0
1776897311191,399,Update Cart-1,200,,Thread-Gruppe 1-27,text,true,,9792,154,30,30,399,0,0
1776897310857,833,Add Product to Cart,200,,Thread-Gruppe 1-26,text,true,,9792,263,30,30,833,0,0
1776897310901,799,Update Cart,200,,Thread-Gruppe 1-11,text,true,,10461,448,30,30,367,0,0
1776897310901,367,Update Cart-0,302,,Thread-Gruppe 1-11,,true,,669,294,30,30,367,0,0
1776897311268,432,Update Cart-1,200,,Thread-Gruppe 1-11,text,true,,9792,154,30,30,430,0,0
1776897309210,2490,Look at Product,200,,Thread-Gruppe 1-29,text,true,,122848,164,30,30,2379,0,0
1776897311295,405,Home,200,,Thread-Gruppe 1-2,text,true,,9118,150,30,30,405,0,0
1776897311311,471,Add Product to Cart,200,,Thread-Gruppe 1-28,text,true,,9792,263,30,30,469,0,0
1776897311338,444,Add Product to Cart,200,,Thread-Gruppe 1-23,text,true,,9792,263,30,30,442,0,0
1776897311341,441,Add Product to Cart,200,,Thread-Gruppe 1-16,text,true,,9792,263,30,30,439,0,0
1776897311195,717,Logout,200,,Thread-Gruppe 1-5,text,true,,10250,402,30,30,205,0,0
1776897310584,1328,Logout,200,,Thread-Gruppe 1-1,text,true,,10250,402,30,30,684,0,0
1776897311195,205,Logout-0,302,,Thread-Gruppe 1-5,,true,,1132,252,30,30,205,0,0
1776897311400,512,Logout-1,200,,Thread-Gruppe 1-5,text,true,,9118,150,30,30,512,0,0
1776897310584,684,Logout-0,302,,Thread-Gruppe 1-1,,true,,1132,252,30,30,684,0,0
1776897311268,644,Logout-1,200,,Thread-Gruppe 1-1,text,true,,9118,150,30,30,644,0,0
1776897311325,683,Add Product to Cart,200,,Thread-Gruppe 1-25,text,true,,9792,263,30,30,683,0,0
1776897311306,703,Add Product to Cart,200,,Thread-Gruppe 1-12,text,true,,9792,263,30,30,703,0,0
1776897311193,818,Logout,200,,Thread-Gruppe 1-4,text,true,,10250,402,30,30,330,0,0
1776897311193,330,Logout-0,302,,Thread-Gruppe 1-4,,true,,1132,252,30,30,330,0,0
1776897311524,487,Logout-1,200,,Thread-Gruppe 1-4,text,true,,9118,150,30,30,484,0,0
1776897311400,683,Add Product to Cart,200,,Thread-Gruppe 1-21,text,true,,9792,262,30,30,683,0,0
1776897311191,904,Update Cart,200,,Thread-Gruppe 1-17,text,true,,10461,448,30,30,127,0,0
1776897311191,127,Update Cart-0,302,,Thread-Gruppe 1-17,,true,,669,294,30,30,127,0,0
1776897311319,776,Update Cart-1,200,,Thread-Gruppe 1-17,text,true,,9792,154,30,30,776,0,0
1776897311318,863,Add Product to Cart,200,,Thread-Gruppe 1-24,text,true,,9792,263,30,30,863,0,0
1776897311306,875,Update Cart,200,,Thread-Gruppe 1-9,text,true,,10461,448,30,30,86,0,0
1776897311306,86,Update Cart-0,302,,Thread-Gruppe 1-9,,true,,669,294,30,30,86,0,0
1776897311392,789,Update Cart-1,200,,Thread-Gruppe 1-9,text,true,,9792,154,30,30,788,0,0
1776897311403,991,Update Cart,200,,Thread-Gruppe 1-20,text,true,,10461,448,30,30,377,0,0
1776897311403,377,Update Cart-0,302,,Thread-Gruppe 1-20,,true,,669,294,30,30,377,0,0
1776897311780,614,Update Cart-1,200,,Thread-Gruppe 1-20,text,true,,9792,154,30,30,614,0,0
1776897311531,962,Update Cart,200,,Thread-Gruppe 1-19,text,true,,10461,448,30,30,249,0,0
1776897311531,249,Update Cart-0,302,,Thread-Gruppe 1-19,,true,,669,294,30,30,249,0,0
1776897311780,713,Update Cart-1,200,,Thread-Gruppe 1-19,text,true,,9792,154,30,30,712,0,0
1776897311304,1188,Update Cart,200,,Thread-Gruppe 1-8,text,true,,10461,448,30,30,220,0,0
1776897311304,220,Update Cart-0,302,,Thread-Gruppe 1-8,,true,,669,294,30,30,220,0,0
1776897311524,968,Update Cart-1,200,,Thread-Gruppe 1-8,text,true,,9792,154,30,30,968,0,0
1776897311523,970,Login,200,,Thread-Gruppe 1-3,text,true,,9921,428,30,30,389,0,0
1776897311523,389,Login-0,302,,Thread-Gruppe 1-3,,true,,803,278,30,30,389,0,0
1776897311912,581,Login-1,200,,Thread-Gruppe 1-3,text,true,,9118,150,30,30,482,0,0
1776897312012,481,Home,200,,Thread-Gruppe 1-4,text,true,,9118,150,30,30,481,0,0
1776897311311,1182,Update Cart,200,,Thread-Gruppe 1-22,text,true,,10461,448,30,30,213,0,0
1776897311311,213,Update Cart-0,302,,Thread-Gruppe 1-22,,true,,669,294,30,30,213,0,0
